Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",27y 214d,152 (87-2-63 57.89%),87 (0.57),107 (79-2-26 74.77%),63 (0.59)
31,"Andrews, Harris",28y 151d,221 (113-2-106 51.58%),11 (0.05),←,
43,"Answerth, Noah",25y 278d,80 (57-1-22 71.88%),2 (0.03),←,
10,"Ashcroft, Levi",18y 144d,9 (7-1-1 83.33%),4 (0.44),←,
8,"Ashcroft, Will",21y 5d,40 (31-1-8 78.75%),14 (0.35),←,
33,"Bailey, Zac",25y 230d,149 (101-1-47 68.12%),159 (1.07),←,
7,"Berry, Jarrod",27y 95d,169 (100-2-67 59.76%),68 (0.40),←,
23,"Cameron, Charlie",30y 310d,236 (153-3-80 65.47%),412 (1.75),163 (106-2-55 65.64%),325 (1.99)
5,"Dunkley, Josh",28y 122d,176 (108-2-66 61.93%),75 (0.43),60 (43-2-15 73.33%),10 (0.17)
3,"Fletcher, Jaspa",21y 76d,50 (36-2-12 74.00%),15 (0.30),←,
32,"Fort, Darcy",31y 278d,39 (27-1-11 70.51%),18 (0.46),31 (22-1-8 72.58%),12 (0.39)
27,"Gardiner, Darcy",29y 231d,168 (78-1-89 46.73%),9 (0.05),←,
30,"Hipwood, Eric",27y 240d,186 (106-2-78 57.53%),281 (1.51),←,
35,"Lester, Ryan",32y 258d,216 (106-2-108 49.54%),47 (0.22),←,
1,"Lohmann, Kai",22y 5d,39 (28-2-9 74.36%),37 (0.95),←,
6,"McCluggage, Hugh",27y 69d,191 (113-2-76 59.69%),119 (0.62),←,
46,"McInerney, Oscar",30y 305d,159 (103-2-54 65.41%),67 (0.42),←,
13,"Morris, Logan",20y 1d,27 (21-2-4 81.48%),37 (1.37),←,
9,"Neale, Lachie",31y 352d,281 (165-2-114 59.07%),132 (0.47),146 (100-2-44 69.18%),65 (0.45)
40,"Payne, Jack",25y 208d,76 (50-2-24 67.11%),2 (0.03),←,
16,"Rayner, Cam",25y 202d,149 (94-2-53 63.76%),143 (0.96),←,
44,"Wilmot, Darcy",21y 131d,65 (46-2-17 72.31%),7 (0.11),←,
15,"Zorko, Dayne",36y 91d,286 (141-2-143 49.65%),236 (0.83),←,
Totals,Totals,26y 301d,3164 (1871-41-1252 59.13%),1982 (0.63),,
C,"Fagan, Chris",63y 322d,198 (117-2-79 59.60%),,←,
