Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
3,"Bartram, Clint",20y 99d,31 (14-1-16 46.77%),7 (0.23),←,
6,"Bate, Matthew",21y 1d,36 (15-0-21 41.67%),28 (0.78),←,
21,"Bell, Daniel",23y 42d,54 (21-1-32 39.81%),1 (0.02),←,
32,"Bruce, Cameron",28y 238d,171 (79-1-91 46.49%),186 (1.09),←,
1,"Buckley, Simon",21y 37d,10 (1-0-9 10.00%),1 (0.10),←,
36,"Davey, Aaron",24y 350d,91 (43-1-47 47.80%),126 (1.38),←,
8,"Frawley, James",19y 248d,14 (5-0-9 35.71%),,←,
20,"Garland, Colin",20y 27d,8 (1-0-7 12.50%),1 (0.13),←,
18,"Green, Brad",27y 73d,175 (82-1-92 47.14%),218 (1.25),←,
4,"Holland, Ben",31y 15d,190 (96-1-93 50.79%),178 (0.94),65 (34-1-30 53.08%),54 (0.83)
40,"Jamar, Mark",24y 290d,58 (24-1-33 42.24%),18 (0.31),←,
11,"Johnson, Paul",23y 334d,32 (9-0-23 28.13%),5 (0.16),31 (8-0-23 25.81%),5 (0.16)
2,"Jones, Nathan",20y 126d,38 (9-1-28 25.00%),20 (0.53),←,
23,"McDonald, James",31y 233d,207 (93-1-113 45.17%),49 (0.24),←,
5,"McLean, Brock",22y 75d,70 (32-1-37 46.43%),30 (0.43),←,
7,"Miller, Brad",24y 324d,99 (39-1-59 39.90%),41 (0.41),←,
22,"Moloney, Brent",24y 118d,67 (29-1-37 44.03%),16 (0.24),44 (17-0-27 38.64%),10 (0.23)
10,"Morton, Cale",18y 128d,9 (1-0-8 11.11%),5 (0.56),←,
24,"Robertson, Russell",29y 183d,214 (102-1-111 47.90%),398 (1.86),←,
44,"Valenti, Shane",21y 117d,2 (0-0-2 0.00%),,←,
37,"Warnock, Matthew",24y 52d,8 (2-0-6 25.00%),1 (0.13),←,
39,"Wonaeamirri, Austin",19y 236d,7 (1-0-6 14.29%),12 (1.71),←,
Totals,Totals,23y 268d,1591 (698-13-880 43.87%),1341 (0.84),,
C,"Bailey, Dean",41y 128d,9 (1-0-8 11.11%),,←,
