Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
35,"Borlase, James",22y 255d,15 (5-0-10 33.33%),1 (0.07),←,
5,"Crouch, Matt",29y 343d,161 (84-2-75 52.80%),31 (0.19),←,
44,"Cumming, Isaac",26y 231d,84 (41-1-42 49.40%),12 (0.14),3 (3-0-0 100.00%),2 (0.67)
6,"Curtin, Daniel",20y 22d,10 (5-1-4 55.00%),6 (0.60),←,
12,"Dawson, Jordan",27y 355d,134 (60-1-73 45.15%),62 (0.46),70 (30-1-39 43.57%),28 (0.40)
34,"Draper, Sid",18y 268d,3 (3-0-0 100.00%),2 (0.67),←,
32,"Fogarty, Darcy",25y 186d,105 (39-1-65 37.62%),167 (1.59),←,
20,"Hinge, Mitch",26y 277d,68 (29-1-38 43.38%),8 (0.12),65 (27-1-37 42.31%),7 (0.11)
48,"Keane, Mark",25y 13d,34 (15-1-18 45.59%),,29 (14-1-14 50.00%),
2,"Keays, Ben",28y 35d,139 (46-1-92 33.45%),99 (0.71),109 (40-1-68 37.16%),88 (0.81)
29,"Laird, Rory",31y 91d,250 (124-2-124 50.00%),30 (0.12),←,
16,"Michalanney, Max",21y 32d,48 (22-1-25 46.88%),,←,
30,"Milera, Wayne",27y 197d,102 (53-1-48 52.45%),30 (0.29),←,
28,"Neal-Bullen, Alex",29y 80d,179 (104-1-74 58.38%),120 (0.67),3 (3-0-0 100.00%),4 (1.33)
43,"OBrien, Reilly",29y 222d,124 (50-1-73 40.73%),14 (0.11),←,
25,"Peatling, James",24y 221d,48 (25-0-23 52.08%),17 (0.35),3 (3-0-0 100.00%),1 (0.33)
8,"Rachele, Josh",21y 353d,59 (25-1-33 43.22%),76 (1.29),←,
23,"Rankine, Izak",24y 341d,86 (33-2-51 39.53%),126 (1.47),38 (17-1-20 46.05%),69 (1.82)
38,"Sholl, Lachlan",25y 23d,77 (30-1-46 39.61%),26 (0.34),←,
14,"Soligo, Jake",22y 64d,63 (27-1-35 43.65%),26 (0.41),←,
7,"Thilthorpe, Riley",22y 266d,56 (22-0-34 39.29%),68 (1.21),←,
13,"Walker, Taylor",34y 339d,281 (142-2-137 50.89%),647 (2.30),←,
24,"Worrell, Josh",23y 353d,33 (17-1-15 53.03%),,←,
Totals,Totals,25y 246d,2159 (1001-23-1135 46.36%),1568 (0.73),,
C,"Nicks, Matthew",49y 321d,109 (40-1-68 37.16%),,←,
