Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Ashcroft, Marcus",5,2.0,5.0,10,,,,2.0,,,,,,,,,,,,,,,
22,"Bain, David",4,,4.0,8,,,,1.0,,,,,3.0,,,,,,,,,,
1,"Champion, Richard",8,3.0,2.0,10,1.0,2.0,,,,,,,1.0,1.0,,,,,,,,,
12,"Clarke, Troy",10,5.0,9.0,19,,,,,,,,,1.0,,,,,,,,,,
4,"Gastev, John",16,6.0,8.0,24,,,,1.0,,,,,1.0,,,,,,,,,,
34,"Green, Ashley",3,,2.0,5,,,,,,,,,2.0,,,,,,,,,,
14,"Hamilton, Shane",11,,4.0,15,1.0,,,1.0,,,,,2.0,2.0,,,,,,,,,
11,"Hutton, John",8,1.0,,8,,,,3.0,,,,,2.0,1.0,,,,,,,,,
8,"Jeffrey, Russell",6,3.0,4.0,10,,,,2.0,,,,,2.0,1.0,,,,,,,,,
41,"Kennedy, Matthew",6,4.0,5.0,11,,,6.0,,,,,,1.0,,,,,,,,,,
17,"Leslie, Martin",9,1.0,3.0,12,,,,,,,,,3.0,2.0,,,,,,,,,
24,"Merrett, Roger",6,2.0,4.0,10,,,,1.0,,,,,1.0,4.0,,,,,,,,,
26,"Noonan, Danny",13,3.0,10.0,23,1.0,1.0,,1.0,,,,,3.0,2.0,,,,,,,,,
5,"Owen, Rod",9,4.0,,9,5.0,2.0,,1.0,,,,,1.0,2.0,,,,,,,,,
13,"Potter, Craig",8,1.0,4.0,12,,,,2.0,,,,,2.0,5.0,,,,,,,,,
27,"Rendell, Matthew",6,2.0,,6,,2.0,15.0,,,,,,1.0,1.0,,,,,,,,,
6,"Retzlaff, Brendon",7,3.0,7.0,14,,,,,,,,,,1.0,,,,,,,,,
56,"Voss, Michael",5,2.0,6.0,11,,,,1.0,,,,,1.0,1.0,,,,,,,,,
33,"White, Darryl",3,1.0,2.0,5,,,4.0,,,,,,,,,,,,,,,,
21,"Zanotti, Mark",14,2.0,,14,,,,1.0,,,,,3.0,,,,,,,,,,
Totals,Totals,157,45.0,79.0,236,8.0,7.0,25.0,17.0,,,,,30.0,23.0,,,,,,,,,
Opposition,Opposition,211,80.0,122.0,333,29.0,12.0,38.0,35.0,,,,,23.0,30.0,6.0,,,,,,,,
