Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
36,"Blanck, James",21y 239d,4 (2-0-2 50.00%),,←,
22,"Breust, Luke",31y 248d,255 (161-2-92 63.53%),475 (1.86),←,
12,"Day, Will",21y 42d,28 (7-0-21 25.00%),4 (0.14),←,
24,"Grainger-Barras, Denver",20y 91d,17 (8-1-8 50.00%),,←,
15,"Hardwick, Blake",25y 162d,119 (54-2-63 46.22%),6 (0.05),←,
4,"Impey, Jarman",27y 8d,147 (71-0-76 48.30%),57 (0.39),72 (31-0-41 43.06%),23 (0.32)
9,"Jiath, Changkuoth",23y 34d,36 (12-0-24 33.33%),1 (0.03),←,
23,"Koschitzke, Jacob",22y 6d,33 (10-2-21 33.33%),43 (1.30),←,
2,"Lewis, Mitch",23y 276d,49 (18-2-29 38.78%),83 (1.69),←,
31,"Macdonald, Connor",19y 185d,15 (5-0-10 33.33%),9 (0.60),←,
32,"Maginness, Finn",21y 144d,14 (5-0-9 35.71%),2 (0.14),←,
7,"McEvoy, Ben",33y 6d,247 (134-5-108 55.26%),101 (0.41),156 (83-3-70 54.17%),74 (0.47)
3,"Mitchell, Tom",29y 47d,166 (85-3-78 52.11%),75 (0.45),101 (43-3-55 44.06%),37 (0.37)
13,"Moore, Dylan",22y 347d,47 (15-1-31 32.98%),54 (1.15),←,
35,"Morris, Josh",20y 252d,13 (4-0-9 30.77%),1 (0.08),←,
1,"Morrison, Harry",23y 247d,73 (31-1-41 43.15%),18 (0.25),←,
11,"Nash, Conor",23y 354d,45 (20-1-24 45.56%),15 (0.33),←,
44,"Newcombe, Jai",20y 349d,24 (9-2-13 41.67%),5 (0.21),←,
10,"OMeara, Jaeger",28y 144d,138 (61-2-75 44.93%),67 (0.49),94 (43-2-49 46.81%),40 (0.43)
37,"Reeves, Ned",23y 259d,16 (6-1-9 40.63%),6 (0.38),←,
14,"Scrimshaw, Jack",23y 316d,62 (21-1-40 34.68%),5 (0.08),58 (21-1-36 37.07%),5 (0.09)
6,"Sicily, James",27y 192d,110 (56-1-53 51.36%),58 (0.53),←,
25,"Ward, Josh",18y 334d,9 (5-0-4 55.56%),1 (0.11),←,
Totals,Totals,24y 27d,1667 (800-27-840 47.99%),1086 (0.65),,
C,"Mitchell, Sam",39y 278d,17 (6-0-11 35.29%),,←,
