Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
27,"Ball, Jason",28y 243d,125 (74-0-51 59.20%),142 (1.14),22 (11-0-11 50.00%),28 (1.27)
21,"Barry, Leo",24y 64d,81 (44-0-37 54.32%),50 (0.62),←,
42,"Bennett, Gerrard",22y 104d,17 (7-0-10 41.18%),6 (0.35),←,
24,"Bolton, Jude",21y 129d,41 (19-0-22 46.34%),28 (0.68),←,
8,"Cresswell, Daryn",30y 61d,196 (84-1-111 43.11%),166 (0.85),←,
28,"Crouch, Jared",23y 139d,79 (40-0-39 50.63%),15 (0.19),←,
6,"Dunkley, Andrew",33y 23d,192 (82-2-108 43.23%),10 (0.05),←,
37,"Goodes, Adam",21y 195d,58 (28-0-30 48.28%),87 (1.50),←,
14,"Kelly, Paul",31y 359d,211 (81-3-127 39.10%),180 (0.85),←,
41,"Kennelly, Tadhg",20y 21d,3 (3-0-0 100.00%),,←,
31,"Kirk, Brett",24y 270d,24 (11-0-13 45.83%),11 (0.46),←,
4,"Mathews, Ben",22y 235d,59 (30-0-29 50.85%),9 (0.15),←,
11,"Maxfield, Stuart",29y 104d,219 (110-2-107 50.68%),127 (0.58),130 (75-1-54 58.08%),62 (0.48)
13,"McPherson, Daniel",26y 17d,87 (50-1-36 58.05%),26 (0.30),←,
23,"Nicks, Matthew",26y 70d,104 (59-0-45 56.73%),54 (0.52),←,
5,"OKeefe, Ryan",20y 179d,12 (6-0-6 50.00%),3 (0.25),←,
19,"OLoughlin, Michael",24y 152d,139 (77-1-61 55.76%),205 (1.47),←,
22,"Saddington, Jason",21y 272d,82 (43-0-39 52.44%),26 (0.32),←,
2,"Schwass, Wayne",32y 237d,267 (145-0-122 54.31%),148 (0.55),83 (44-0-39 53.01%),51 (0.61)
7,"Seymour, Brad",25y 80d,112 (60-1-51 54.02%),9 (0.08),←,
1,"Stafford, Greg",26y 329d,125 (60-1-64 48.40%),52 (0.42),←,
10,"Williams, Paul",28y 110d,205 (90-2-113 44.39%),240 (1.17),16 (9-0-7 56.25%),17 (1.06)
Totals,Totals,25y 254d,2438 (1203-14-1221 49.34%),1594 (0.65),,
C,"Eade, Rodney",43y 109d,133 (75-1-57 56.77%),,←,
