Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bartel, Jimmy",17,7,6,23,,1.0,,4.0,2.0,1.0,2.0,2.0,3.0,2.0,,9.0,15.0,1.0,1.0,4.0,,,92.0
24,"Bews, Jed",7,6,5,12,,,,3.0,5.0,1.0,,3.0,1.0,2.0,,3.0,10.0,,,7.0,,,81.0
46,"Blicavs, Mark",7,4,10,17,,,11.0,7.0,1.0,3.0,1.0,1.0,1.0,1.0,,8.0,10.0,1.0,,1.0,,,81.0
23,"Caddy, Josh",10,5,11,21,1,1.0,2.0,6.0,1.0,2.0,5.0,5.0,2.0,1.0,,13.0,7.0,,1.0,,,,77.0
35,"Dangerfield, Patrick",11,9,10,21,,2.0,,7.0,,4.0,3.0,5.0,,1.0,,10.0,12.0,2.0,2.0,2.0,,2.0,78.0
22,"Duncan, Mitch",15,6,10,25,1,1.0,,8.0,1.0,6.0,2.0,5.0,3.0,1.0,,9.0,17.0,,,3.0,,,77.0
44,"Enright, Corey",11,5,8,19,,,,1.0,1.0,,2.0,2.0,1.0,2.0,,3.0,14.0,,,4.0,,,84.0
28,"Gregson, Cory",5,2,8,13,,,,7.0,,3.0,1.0,3.0,1.0,2.0,,7.0,6.0,,,,,1.0,76.0
29,"Guthrie, Cameron",5,3,14,19,,,,7.0,1.0,3.0,2.0,4.0,,3.0,,5.0,15.0,,,2.0,,,82.0
26,"Hawkins, Tom",9,5,3,12,4,1.0,,4.0,,1.0,,4.0,1.0,1.0,,8.0,4.0,3.0,3.0,2.0,,1.0,95.0
25,"Henderson, Lachie",9,6,5,14,,,,4.0,1.0,1.0,,4.0,,2.0,,5.0,9.0,1.0,,10.0,2.0,1.0,100.0
33,"Horlin-Smith, George",5,1,4,9,,,,2.0,1.0,2.0,2.0,,,,,3.0,6.0,,,1.0,,,66.0
39,"Kersten, Shane",4,4,2,6,,1.0,,3.0,1.0,3.0,,2.0,1.0,,,3.0,4.0,1.0,1.0,3.0,3.0,1.0,83.0
11,"Lang, Darcy",14,6,9,23,1,,,3.0,2.0,4.0,2.0,,2.0,,,10.0,13.0,1.0,2.0,1.0,,,76.0
4,"Mackie, Andrew",8,3,10,18,,,,3.0,1.0,3.0,1.0,1.0,,,,4.0,13.0,,1.0,3.0,,,84.0
10,"Menzel, Daniel",8,6,7,15,1,1.0,,1.0,1.0,1.0,,2.0,,,,6.0,8.0,2.0,2.0,,,,89.0
32,"Motlop, Steven",7,3,5,12,1,2.0,,2.0,,3.0,1.0,1.0,1.0,,,3.0,8.0,,1.0,1.0,,,89.0
36,"Ruggles, Tom",10,6,6,16,,1.0,,,4.0,1.0,,1.0,,1.0,,2.0,13.0,,1.0,,,,76.0
14,"Selwood, Joel",13,1,5,18,,,1.0,6.0,,7.0,6.0,5.0,5.0,4.0,,11.0,8.0,,,2.0,,1.0,80.0
9,"Smith, Zac",4,,6,10,1,,12.0,4.0,,3.0,2.0,3.0,1.0,,,10.0,,,,3.0,,,63.0
1,"Stanley, Rhys",5,3,3,8,1,,12.0,2.0,,2.0,,3.0,,2.0,,3.0,6.0,1.0,2.0,1.0,1.0,,74.0
7,"Taylor, Harry",8,5,2,10,,,,1.0,1.0,,,2.0,,1.0,,3.0,7.0,2.0,,2.0,,,96.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,96,149,341,11,14.0,38.0,85.0,24.0,54.0,32.0,58.0,23.0,26.0,,138.0,205.0,15.0,17.0,52.0,6.0,7.0,
Opposition,Opposition,217,102,153,370,16,8.0,21.0,70.0,38.0,46.0,31.0,59.0,26.0,23.0,6.0,153.0,226.0,6.0,10.0,42.0,8.0,14.0,
