North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
4,"Anthony, Liam",25y,49 (23-1-25 47.96%),25 (0.51),←,
18,"Atley, Shaun",19y 362d,39 (21-0-18 53.85%),5 (0.13),←,
3,"Bastinac, Ryan",21y 79d,57 (32-0-25 56.14%),22 (0.39),←,
33,"Campbell, Matt",25y 232d,82 (45-1-36 55.49%),79 (0.96),←,
10,"Cunnington, Ben",21y 71d,54 (28-0-26 51.85%),15 (0.28),←,
11,"Firrito, Michael",28y 287d,193 (96-2-95 50.26%),28 (0.15),←,
43,"Gibson, Sam",26y 105d,13 (10-0-3 76.92%),6 (0.46),←,
22,"Goldstein, Todd",24y 70d,79 (41-1-37 52.53%),36 (0.46),←,
17,"Grima, Nathan",27y 35d,55 (30-1-24 55.45%),,←,
6,"Hansen, Lachlan",24y 23d,79 (39-1-39 50.00%),69 (0.87),←,
23,"Harper, Kieran",20y 86d,37 (22-0-15 59.46%),37 (1.00),←,
29,"Harvey, Brent",34y 118d,346 (187-3-156 54.48%),410 (1.18),←,
34,"Macmillan, Jamie",20y 352d,36 (22-0-14 61.11%),14 (0.39),←,
42,"McMahon, Scott",26y 99d,106 (55-1-50 52.36%),27 (0.25),←,
20,"Petrie, Drew",29y 330d,222 (107-3-112 48.87%),261 (1.18),←,
9,"Swallow, Andrew",25y 99d,129 (61-1-67 47.67%),65 (0.50),←,
25,"Tarrant, Robbie",23y 137d,25 (13-0-12 52.00%),24 (0.96),←,
12,"Thomas, Lindsay",24y 194d,110 (51-2-57 47.27%),151 (1.37),←,
16,"Thompson, Scott",26y 123d,93 (41-2-50 45.16%),3 (0.03),←,
8,"Wells, Daniel",27y 219d,190 (97-2-91 51.58%),116 (0.61),←,
19,"Wright, Sam",22y 56d,53 (27-0-26 50.94%),45 (0.85),←,
7,"Ziebell, Jack",21y 194d,62 (29-0-33 46.77%),19 (0.31),←,
Totals,Totals,24y 298d,2109 (1077-21-1011 51.07%),1457 (0.69),,
C,"Scott, Brad",36y 129d,67 (35-0-32 52.24%),,←,
