Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Aarts, Jake",4,2,2,6,,,,1.0,,1.0,,3.0,,1.0,,3.0,3.0,,1.0,2.0,,,67.0
12,"Astbury, David",11,8,5,16,,,,2.0,5.0,2.0,,3.0,,1.0,,3.0,10.0,2.0,,7.0,,,92.0
7,"Baker, Liam",11,,11,22,,1.0,,2.0,,4.0,2.0,3.0,1.0,1.0,,13.0,10.0,,,3.0,,1.0,84.0
29,"Bolton, Shai",5,1,7,12,,3.0,,5.0,,1.0,,4.0,,2.0,,5.0,8.0,,1.0,3.0,2.0,1.0,75.0
22,"Caddy, Josh",,,,,,,,,,,,,,,,,,,,,,,
11,"Castagna, Jason",6,4,9,15,,1.0,,3.0,,2.0,,3.0,1.0,1.0,,3.0,11.0,,,1.0,,,86.0
41,"Chol, Mabior",6,4,2,8,,,6.0,1.0,2.0,1.0,,4.0,1.0,1.0,,2.0,8.0,1.0,,2.0,,,55.0
9,"Cotchin, Trent",16,3,16,32,,,,3.0,1.0,6.0,4.0,8.0,1.0,1.0,1.0,11.0,19.0,,1.0,4.0,,,84.0
10,"Edwards, Shane",6,4,10,16,,,,2.0,,1.0,3.0,,1.0,,,7.0,11.0,,,2.0,1.0,,84.0
42,"Garthwaite, Ryan",11,3,2,13,,,,1.0,1.0,1.0,,2.0,,,,1.0,11.0,,,7.0,,,89.0
34,"Graham, Jack",10,2,8,18,,,,3.0,,5.0,1.0,3.0,,2.0,,5.0,13.0,,1.0,1.0,,,86.0
2,"Grimes, Dylan",3,4,8,11,,,,4.0,,1.0,,1.0,1.0,,,3.0,7.0,1.0,,9.0,,,89.0
23,"Lambert, Kane",10,3,8,18,1,,,4.0,2.0,5.0,1.0,4.0,,1.0,,5.0,11.0,,1.0,2.0,,1.0,80.0
19,"Lynch, Tom",8,5,6,14,1,2.0,2.0,,,3.0,,3.0,,1.0,,5.0,9.0,1.0,3.0,1.0,,1.0,96.0
31,"Mansell, Rhyan",8,3,6,14,1,,,1.0,3.0,1.0,1.0,2.0,1.0,2.0,,4.0,9.0,,,,,,78.0
25,"Nankervis, Toby",5,4,10,15,,,17.0,4.0,2.0,1.0,4.0,3.0,2.0,2.0,,7.0,8.0,1.0,,9.0,,,68.0
37,"Parker, Matthew",5,2,7,12,2,2.0,,4.0,,1.0,2.0,1.0,1.0,1.0,,4.0,8.0,,1.0,1.0,,1.0,80.0
3,"Prestia, Dion",11,5,20,31,,,,5.0,1.0,4.0,1.0,5.0,1.0,,,10.0,22.0,,1.0,1.0,,,80.0
8,"Riewoldt, Jack",8,5,1,9,1,2.0,,1.0,,2.0,,1.0,1.0,1.0,,4.0,4.0,2.0,3.0,1.0,,,90.0
17,"Rioli, Daniel",11,3,9,20,,,,3.0,,5.0,,7.0,,1.0,,7.0,13.0,,,,,,83.0
5,"Ross, Jack",4,4,9,13,,,,1.0,1.0,,,1.0,,,,3.0,11.0,,,3.0,,,85.0
15,"Short, Jayden",22,5,5,27,,,,,11.0,2.0,1.0,5.0,,1.0,,2.0,18.0,,,1.0,1.0,,91.0
44,"Stack, Sydney",11,10,14,25,,,,2.0,5.0,2.0,,,,,,7.0,17.0,1.0,,3.0,,,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,84,175,367,6,15.0,25.0,52.0,34.0,51.0,20.0,66.0,12.0,20.0,1.0,114.0,241.0,9.0,13.0,63.0,4.0,5.0,
Opposition,Opposition,216,80,151,367,7,13.0,28.0,55.0,45.0,41.0,35.0,55.0,20.0,12.0,5.0,140.0,228.0,10.0,8.0,48.0,4.0,5.0,
