Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
14,"Birchall, Grant",27y 248d,216 (146-1-69 67.82%),31 (0.14),←,
22,"Breust, Luke",24y 326d,116 (93-0-23 80.17%),224 (1.93),←,
9,"Burgoyne, Shaun",32y 347d,295 (203-1-91 68.98%),244 (0.83),138 (106-1-31 77.17%),73 (0.53)
8,"Duryea, Taylor",24y 162d,63 (50-0-13 79.37%),12 (0.19),←,
12,"Frawley, James",27y 13d,157 (47-1-109 30.25%),24 (0.15),18 (13-0-5 72.22%),6 (0.33)
6,"Gibson, Josh",31y 204d,190 (123-2-65 65.26%),2 (0.01),125 (94-1-30 75.60%),
19,"Gunston, Jack",23y 352d,103 (75-0-28 72.82%),220 (2.14),89 (70-0-19 78.65%),200 (2.25)
20,"Hale, David",31y 134d,237 (142-2-93 60.34%),217 (0.92),108 (86-0-22 79.63%),98 (0.91)
10,"Hill, Bradley",22y 86d,75 (60-0-15 80.00%),47 (0.63),←,
15,"Hodge, Luke",31y 110d,271 (161-1-109 59.59%),188 (0.69),←,
17,"Lake, Brian",33y 218d,251 (134-2-115 53.78%),34 (0.14),54 (44-0-10 81.48%),2 (0.04)
3,"Lewis, Jordan",29y 162d,240 (152-1-87 63.54%),133 (0.55),←,
7,"McEvoy, Ben",26y 84d,123 (73-2-48 60.16%),45 (0.37),32 (22-0-10 68.75%),18 (0.56)
5,"Mitchell, Sam",32y 356d,285 (174-1-110 61.23%),67 (0.24),←,
28,"Puopolo, Paul",27y 305d,111 (88-0-23 79.28%),98 (0.88),←,
33,"Rioli, Cyril",26y 81d,157 (109-1-47 69.75%),221 (1.41),←,
2,"Roughead, Jarryd",28y 253d,231 (150-1-80 65.15%),491 (2.13),←,
25,"Schoenmakers, Ryan",24y 329d,95 (61-0-34 64.21%),28 (0.29),←,
26,"Shiels, Liam",24y 157d,124 (93-0-31 75.00%),43 (0.35),←,
16,"Smith, Isaac",26y 277d,111 (89-0-22 80.18%),102 (0.92),←,
24,"Stratton, Ben",26y 216d,117 (84-1-32 72.22%),1 (0.01),←,
4,"Suckling, Matt",27y 70d,102 (75-0-27 73.53%),51 (0.50),←,
Totals,Totals,27y 304d,3670 (2382-17-1271 64.90%),2523 (0.69),,
C,"Clarkson, Alastair",47y 159d,259 (163-1-95 63.13%),,←,
