Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
16,"Brown, Nathan",19y 166d,10 (6-0-4 60.00%),2 (0.20),←,
40,"Bryan, Chris",26y 86d,31 (12-1-18 40.32%),17 (0.55),15 (9-0-6 60.00%),8 (0.53)
17,"Burns, Scott",33y 160d,253 (115-1-137 45.65%),146 (0.58),←,
18,"Clarke, Martin",20y 200d,20 (12-0-8 60.00%),6 (0.30),←,
32,"Cloke, Travis",21y 87d,65 (35-0-30 53.85%),73 (1.12),←,
12,"Cox, Shannon",22y 85d,9 (7-0-2 77.78%),1 (0.11),←,
1,"Davis, Leon",26y 349d,149 (72-0-77 48.32%),188 (1.26),←,
4,"Didak, Alan",25y 106d,130 (73-0-57 56.15%),187 (1.44),←,
25,"Fraser, Josh",26y 147d,165 (88-0-77 53.33%),139 (0.84),←,
26,"Johnson, Ben",27y 56d,164 (87-0-77 53.05%),48 (0.29),←,
24,"Lockyer, Tarkyn",28y 214d,177 (85-0-92 48.02%),101 (0.57),←,
8,"Lumumba, Heritier",21y 198d,46 (27-0-19 58.70%),2 (0.04),←,
5,"Maxwell, Nick",24y 363d,81 (44-0-37 54.32%),19 (0.23),←,
7,"Medhurst, Paul",26y 172d,126 (66-0-60 52.38%),218 (1.73),27 (16-0-11 59.26%),52 (1.93)
11,"OBree, Shane",29y 77d,202 (101-0-101 50.00%),77 (0.38),183 (92-0-91 50.27%),74 (0.40)
10,"Pendlebury, Scott",20y 145d,42 (24-0-18 57.14%),30 (0.71),←,
39,"Shaw, Heath",22y 186d,63 (35-0-28 55.56%),14 (0.22),←,
22,"Shaw, Rhyce",26y 228d,84 (44-0-40 52.38%),17 (0.20),←,
36,"Swan, Dane",24y 96d,86 (45-0-41 52.33%),43 (0.50),←,
13,"Thomas, Dale",20y 345d,51 (30-0-21 58.82%),43 (0.84),←,
14,"Wakelin, Shane",33y 293d,242 (117-2-123 48.76%),20 (0.08),148 (76-0-72 51.35%),1 (0.01)
21,"Wellingham, Sharrod",19y 329d,4 (4-0-0 100.00%),1 (0.25),←,
Totals,Totals,24y 335d,2200 (1129-4-1067 51.32%),1392 (0.63),,
C,"Malthouse, Mick",54y 288d,574 (321-4-249 56.27%),,196 (98-0-98 50.00%),
