Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Biddiscombe, Craig",7,6,4,11,,,,,2.0,4.0,,2.0,,,,3.0,10.0,,,1.0,1.0,1.0,83.0
11,"Bowden, Joel",16,9,8,24,1,1.0,,7.0,2.0,5.0,6.0,3.0,,,,8.0,16.0,1.0,2.0,2.0,,1.0,100.0
15,"Cameron, Leon",13,7,3,16,1,,,1.0,1.0,5.0,,1.0,,,,2.0,14.0,1.0,,2.0,3.0,,100.0
6,"Chaffey, Mark",19,10,7,26,,,,,8.0,3.0,,4.0,1.0,1.0,1.0,9.0,17.0,5.0,,2.0,2.0,,100.0
24,"Coughlan, Mark",13,5,10,23,1,,,4.0,,4.0,5.0,,1.0,,,15.0,8.0,,1.0,1.0,,,100.0
14,"Fiora, Aaron",9,4,,9,,,,3.0,3.0,2.0,2.0,3.0,1.0,1.0,,4.0,5.0,1.0,1.0,1.0,2.0,,100.0
19,"Fleming, Tim",,,1,1,,,,,,,,,,,,1.0,,,,1.0,,,29.0
20,"Hall, Ray",6,5,5,11,,,,1.0,1.0,5.0,,2.0,,,,6.0,5.0,2.0,,7.0,,,100.0
1,"Hilton, Rory",5,3,3,8,,1.0,,1.0,,3.0,,1.0,,,,2.0,6.0,,,1.0,,,50.0
44,"Houlihan, Adam",4,3,1,5,,1.0,,1.0,,1.0,,1.0,,,,2.0,3.0,1.0,1.0,3.0,,,41.0
39,"Kellaway, Andrew",8,5,5,13,,,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,,6.0,8.0,1.0,,4.0,1.0,,100.0
3,"Kellaway, Duncan",,,1,1,,,,1.0,,,,,,,,,1.0,,,,,,11.0
27,"Krakouer, Andrew",4,3,5,9,,,,1.0,,1.0,1.0,1.0,,1.0,,4.0,5.0,,1.0,3.0,,2.0,96.0
35,"Newman, Chris",7,3,3,10,2,,,3.0,,2.0,1.0,,,,,6.0,4.0,1.0,1.0,3.0,,,100.0
5,"Ottens, Brad",5,3,6,11,1,,7.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,,8.0,4.0,1.0,,1.0,,1.0,95.0
8,"Pettifer, Kayne",5,3,1,6,1,2.0,,1.0,,1.0,1.0,2.0,,,,3.0,3.0,,1.0,2.0,,,48.0
12,"Richardson, Matthew",8,6,5,13,1,3.0,,1.0,,3.0,,,1.0,,,8.0,5.0,2.0,4.0,1.0,,2.0,99.0
18,"Rodan, David",9,3,2,11,2,1.0,,,,3.0,1.0,1.0,,1.0,,4.0,6.0,,2.0,1.0,4.0,1.0,91.0
4,"Rogers, Matthew",11,4,2,13,,1.0,,,2.0,2.0,,,,,,1.0,12.0,,,1.0,,,58.0
10,"Stafford, Greg",9,6,8,17,,,16.0,3.0,3.0,2.0,7.0,2.0,2.0,1.0,,12.0,5.0,2.0,1.0,2.0,,,100.0
32,"Tivendale, Greg",19,6,3,22,2,1.0,,4.0,2.0,5.0,4.0,1.0,,,,10.0,12.0,1.0,2.0,,4.0,,100.0
36,"Zantuck, Ty",5,4,5,10,,,,2.0,2.0,,1.0,,,,,2.0,7.0,,,4.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,182,98,88,270,12,14.0,24.0,37.0,29.0,55.0,33.0,29.0,9.0,8.0,1.0,116.0,156.0,19.0,17.0,43.0,17.0,8.0,
Opposition,Opposition,196,84,99,295,14,9.0,35.0,36.0,38.0,49.0,40.0,31.0,8.0,9.0,5.0,130.0,161.0,9.0,15.0,55.0,8.0,6.0,
