Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
11,"Blair, Jarryd",25y 55d,112 (78-1-33 70.09%),88 (0.79),←,
29,"Broomhead, Tim",21y 78d,15 (6-0-9 40.00%),13 (0.87),←,
16,"Brown, Nathan",26y 173d,103 (66-1-36 64.56%),7 (0.07),←,
32,"Cloke, Travis",28y 95d,226 (143-2-81 63.72%),416 (1.84),←,
25,"Crisp, Jack",21y 249d,28 (14-0-14 50.00%),18 (0.64),10 (7-0-3 70.00%),8 (0.80)
35,"de Goey, Jordan",19y 85d,5 (4-0-1 80.00%),1 (0.20),←,
5,"Elliott, Jamie",22y 291d,62 (40-0-22 64.52%),93 (1.50),←,
1,"Fasolo, Alex",23y,57 (40-0-17 70.18%),60 (1.05),←,
45,"Frost, Jack",23y 103d,34 (19-0-15 55.88%),,←,
6,"Goldsack, Tyson",28y 17d,134 (87-0-47 64.93%),48 (0.36),←,
4,"Grundy, Brodie",21y 54d,32 (19-0-13 59.38%),8 (0.25),←,
7,"Kennedy, Ben",21y 97d,21 (11-0-10 52.38%),13 (0.62),←,
8,"Langdon, Tom",20y 364d,29 (17-0-12 58.62%),,←,
43,"Oxley, Adam",22y 219d,12 (9-0-3 75.00%),3 (0.25),←,
10,"Pendlebury, Scott",27y 152d,202 (132-2-68 65.84%),134 (0.66),←,
40,"Seedsman, Paul",23y 137d,45 (26-0-19 57.78%),15 (0.33),←,
22,"Sidebottom, Steele",24y 157d,131 (92-2-37 70.99%),102 (0.78),←,
36,"Swan, Dane",31y 103d,246 (153-2-91 62.60%),201 (0.82),←,
34,"Toovey, Alan",28y 77d,140 (95-2-43 68.57%),9 (0.06),←,
18,"Varcoe, Travis",27y 59d,148 (121-0-27 81.76%),135 (0.91),10 (7-0-3 70.00%),5 (0.50)
9,"White, Jesse",27y 150d,99 (52-2-45 53.54%),108 (1.09),28 (17-0-11 60.71%),35 (1.25)
26,"Williams, Marley",21y 321d,47 (28-0-19 59.57%),4 (0.09),←,
Totals,Totals,24y 138d,1928 (1252-14-662 64.94%),1476 (0.77),,
C,"Buckley, Nathan",42y 317d,80 (49-0-31 61.25%),,←,
