Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
18,"Cameron, Jeremy",25y 83d,124 (51-3-70 42.34%),316 (2.55),←,
3,"Coniglio, Stephen",24y 190d,107 (47-1-59 44.39%),49 (0.46),←,
35,"Corr, Aidan",24y 37d,72 (31-3-38 45.14%),2 (0.03),←,
1,"Davis, Phil",27y 297d,132 (62-3-67 48.11%),6 (0.05),114 (51-3-60 46.05%),5 (0.04)
24,"de Boer, Matt",28y 105d,163 (93-4-66 58.28%),64 (0.39),25 (15-3-7 66.00%),16 (0.64)
31,"Finlayson, Jeremy",22y 134d,11 (5-2-4 54.55%),3 (0.27),←,
32,"Griffen, Ryan",31y 331d,251 (126-2-123 50.60%),158 (0.63),49 (29-1-19 60.20%),28 (0.57)
19,"Haynes, Nick",26y 36d,94 (43-3-48 47.34%),8 (0.09),←,
27,"Himmelberg, Harry",22y 46d,29 (19-1-9 67.24%),18 (0.62),←,
2,"Hopper, Jacob",21y 137d,34 (21-1-12 63.24%),13 (0.38),←,
22,"Kelly, Josh",23y 131d,91 (49-2-40 54.95%),60 (0.66),←,
17,"Langdon, Zac",22y 222d,10 (6-0-4 60.00%),12 (1.20),←,
12,"Patton, Jonathon",25y 34d,88 (43-3-42 50.57%),129 (1.47),←,
50,"Reid, Sam",28y 228d,55 (29-3-23 55.45%),25 (0.45),45 (23-3-19 54.44%),24 (0.53)
23,"Shaw, Heath",32y 208d,275 (166-5-104 61.27%),39 (0.14),102 (56-3-43 56.37%),2 (0.02)
5,"Shiel, Dylan",25y 106d,125 (53-3-69 43.60%),61 (0.49),←,
26,"Simpson, Dawson",29y 126d,33 (23-1-9 71.21%),4 (0.12),5 (4-1-0 90.00%),
14,"Taranto, Tim",20y 146d,27 (17-1-9 64.81%),10 (0.37),←,
15,"Taylor, Sam",19y 49d,3 (3-0-0 100.00%),,←,
20,"Tomlinson, Adam",24y 317d,104 (39-3-62 38.94%),22 (0.21),←,
8,"Ward, Callan",28y 74d,205 (90-3-112 44.63%),103 (0.50),145 (58-3-84 41.03%),70 (0.48)
6,"Whitfield, Lachie",23y 340d,103 (45-3-55 45.15%),45 (0.44),←,
Totals,Totals,25y 120d,2136 (1061-50-1025 49.67%),1147 (0.54),,
C,"Cameron, Leon",45y 294d,106 (56-3-47 54.25%),,←,
