Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Betts, Eddie",4,2,3,7,,,,2.0,,1.0,1.0,3.0,,1.0,,4.0,3.0,1.0,1.0,,,1.0,80.0
41,"Casboult, Levi",1,,1,2,1,,5.0,3.0,,,,2.0,,1.0,,2.0,,,,1.0,,,87.0
9,"Cripps, Patrick",3,,8,11,,,,2.0,,,2.0,5.0,,1.0,,3.0,7.0,,,1.0,,,51.0
28,"Cuningham, David",7,4,7,14,,,,9.0,1.0,3.0,1.0,1.0,1.0,,,8.0,6.0,,,,,1.0,84.0
35,"Curnow, Ed",14,3,5,19,1,,,4.0,4.0,5.0,2.0,3.0,,1.0,,5.0,12.0,,,1.0,,,90.0
12,"De Koning, Tom",2,,1,3,,,2.0,4.0,1.0,,,1.0,1.0,1.0,,4.0,,,,1.0,,,74.0
40,"Gibbons, Michael",9,5,3,12,1,,,1.0,,3.0,2.0,3.0,1.0,2.0,,3.0,8.0,,2.0,2.0,,,76.0
14,"Jones, Liam",9,6,,9,,,,1.0,3.0,1.0,,1.0,,1.0,,2.0,7.0,1.0,1.0,13.0,,,97.0
7,"Kennedy, Matthew",10,5,13,23,,,,4.0,,2.0,6.0,2.0,,,,11.0,12.0,,,,,1.0,68.0
21,"Martin, Jack",6,1,5,11,,,,6.0,2.0,1.0,2.0,4.0,,1.0,,7.0,4.0,,,2.0,,,75.0
11,"McGovern, Mitch",5,3,1,6,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,5.0,,,5.0,,,80.0
10,"McKay, Harry",6,5,,6,3,,,2.0,,1.0,,2.0,1.0,1.0,,4.0,2.0,3.0,3.0,1.0,,,89.0
3,"Murphy, Marc",7,3,4,11,1,,,6.0,1.0,2.0,2.0,3.0,,2.0,,4.0,7.0,,1.0,1.0,,,81.0
32,"Newnes, Jack",11,4,2,13,1,,,4.0,2.0,,1.0,3.0,,,,3.0,9.0,,2.0,1.0,,1.0,86.0
5,"Petrevski-Seton, Sam",15,5,2,17,,,,3.0,8.0,1.0,1.0,1.0,1.0,,,8.0,9.0,,,,,1.0,77.0
27,"Pittonet, Marc",7,2,4,11,,,29.0,1.0,1.0,3.0,4.0,1.0,,,,7.0,3.0,1.0,,4.0,,,85.0
20,"Plowman, Lachie",8,2,1,9,,,,4.0,3.0,2.0,1.0,,2.0,,,6.0,2.0,1.0,,3.0,,,93.0
29,"Polson, Cameron",4,1,2,6,,,,2.0,2.0,1.0,,3.0,,1.0,,2.0,4.0,1.0,,1.0,,,73.0
6,"Simpson, Kade",16,2,3,19,1,,,3.0,7.0,2.0,1.0,4.0,,1.0,,2.0,8.0,,,2.0,1.0,,90.0
18,"Walsh, Sam",12,1,19,31,,,,3.0,1.0,5.0,6.0,10.0,,4.0,1.0,21.0,13.0,,,1.0,,1.0,85.0
23,"Weitering, Jacob",7,1,2,9,,,,1.0,6.0,,2.0,3.0,,,,4.0,3.0,,,7.0,,,100.0
31,"Williamson, Tom",10,2,4,14,1,,,5.0,5.0,3.0,5.0,5.0,1.0,1.0,,7.0,7.0,,,,,2.0,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,173,57,90,263,10,1.0,36.0,71.0,48.0,37.0,39.0,61.0,9.0,20.0,1.0,119.0,131.0,8.0,10.0,47.0,1.0,8.0,
Opposition,Opposition,173,55,95,268,11,12.0,41.0,54.0,27.0,61.0,40.0,42.0,20.0,9.0,5.0,138.0,129.0,9.0,7.0,48.0,1.0,8.0,
