Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
17,"Brown, Nathan",21y 66d,30 (17-0-13 56.67%),26 (0.87),←,
18,"Cameron, Leon",26y 227d,159 (85-2-72 54.09%),63 (0.40),←,
12,"Cook, James",25y 100d,58 (35-0-23 60.34%),102 (1.76),33 (19-0-14 57.58%),67 (2.03)
16,"Croft, Matthew",26y 50d,90 (51-2-37 57.78%),43 (0.48),←,
11,"Curley, Todd",26y 93d,59 (28-1-30 48.31%),32 (0.54),56 (26-1-29 47.32%),31 (0.55)
14,"Darcy, Luke",23y 279d,75 (38-1-36 51.33%),53 (0.71),←,
28,"Dimattina, Paul",24y 146d,49 (28-0-21 57.14%),17 (0.35),←,
32,"Ellis, Craig",23y 317d,60 (31-0-29 51.67%),4 (0.07),←,
4,"Garlick, Simon",24y 7d,72 (41-0-31 56.94%),37 (0.51),28 (17-0-11 60.71%),10 (0.36)
3,"Grant, Chris",26y 125d,193 (101-3-89 53.11%),360 (1.87),←,
9,"Hudson, Paul",28y 271d,181 (107-0-74 59.12%),365 (2.02),47 (27-0-20 57.45%),101 (2.15)
6,"Johnson, Brad",22y 273d,104 (51-2-51 50.00%),84 (0.81),←,
39,"Liberatore, Tony",33y 65d,210 (110-3-97 53.10%),89 (0.42),←,
13,"Mahoney, Josh",21y 168d,23 (7-0-16 30.43%),8 (0.35),4 (1-0-3 25.00%),
23,"Martin, Michael",22y 51d,45 (24-1-20 54.44%),17 (0.38),←,
29,"Powell, Stephen",22y 222d,10 (5-0-5 50.00%),5 (0.50),←,
36,"Romero, Jose",27y 259d,175 (92-1-82 52.86%),146 (0.83),86 (43-1-42 50.58%),48 (0.56)
5,"Smith, Rohan",25y 321d,127 (67-2-58 53.54%),97 (0.76),←,
8,"Southern, Daniel",24y 106d,83 (43-1-39 52.41%),22 (0.27),←,
7,"West, Scott",24y 154d,130 (67-1-62 51.92%),47 (0.36),←,
1,"Winmar, Nicky",33y 204d,234 (107-1-126 45.94%),289 (1.24),4 (1-0-3 25.00%),6 (1.50)
15,"Wynd, Scott",29y 82d,196 (99-3-94 51.28%),28 (0.14),←,
Totals,Totals,25y 229d,2363 (1234-24-1105 52.22%),1934 (0.82),,
C,"Wallace, Terry",40y 125d,62 (35-0-27 56.45%),,←,
