North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",25y 88d,112 (55-1-56 49.55%),111 (0.99),←,
11,"Archer, Glenn",20y 151d,27 (15-0-12 55.56%),11 (0.41),←,
12,"Blakey, John",27y 29d,150 (62-0-88 41.33%),41 (0.27),15 (10-0-5 66.67%),3 (0.20)
18,"Carey, Wayne",22y 87d,77 (41-0-36 53.25%),173 (2.25),←,
27,"Crocker, Darren",26y 149d,115 (52-1-62 45.65%),74 (0.64),←,
29,"German, Peter",28y 201d,177 (87-3-87 50.00%),201 (1.14),←,
26,"Ishchenko, Alex",29y 124d,107 (45-0-62 42.06%),35 (0.33),35 (19-0-16 54.29%),10 (0.29)
7,"Laidley, Dani",26y 148d,68 (40-1-27 59.56%),12 (0.18),16 (11-0-5 68.75%),1 (0.06)
35,"Longmire, John",22y 234d,109 (52-1-56 48.17%),357 (3.28),←,
20,"Mann, Peter",22y 349d,20 (7-0-13 35.00%),7 (0.35),←,
4,"Martyn, Mick",24y 356d,111 (55-1-55 50.00%),11 (0.10),←,
41,"McAdam, Adrian",22y 163d,15 (10-0-5 66.67%),63 (4.20),←,
8,"Pyman, Robert",21y 320d,9 (7-0-2 77.78%),6 (0.67),←,
22,"Roberts, Mark",28y 55d,109 (46-0-63 42.20%),67 (0.61),32 (20-0-12 62.50%),48 (1.50)
3,"Rock, Anthony",22y 327d,64 (35-0-29 54.69%),63 (0.98),←,
1,"Romero, Jose",22y 21d,73 (39-0-34 53.42%),86 (1.18),←,
2,"Schwass, Wayne",24y 268d,96 (47-0-49 48.96%),51 (0.53),←,
24,"Sholl, Craig",25y 235d,83 (44-0-39 53.01%),15 (0.18),←,
15,"Smith, Ross",28y 200d,170 (81-2-87 48.24%),34 (0.20),←,
10,"Stevens, Anthony",22y 51d,61 (32-0-29 52.46%),26 (0.43),←,
Totals,Totals,24y 269d,1753 (852-10-891 48.60%),1444 (0.82),,
C,"Pagan, Denis",45y 332d,19 (13-0-6 68.42%),,←,
