Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",14,4,13,27,,,,1.0,2.0,3.0,4.0,3.0,1.0,,,14.0,13.0,,,2.0,1.0,,
9,"Campbell, Wayne",21,4,10,31,,,1.0,4.0,2.0,9.0,7.0,1.0,,,,14.0,16.0,1.0,,1.0,1.0,,
6,"Chaffey, Mark",13,3,5,18,,1.0,,4.0,1.0,4.0,4.0,1.0,,1.0,,5.0,13.0,,1.0,1.0,,,
10,"Daffy, Nick",15,5,2,17,1,2.0,,,2.0,3.0,3.0,1.0,,1.0,,7.0,10.0,,1.0,,,,
7,"Dragicevic, Marc",3,,1,4,,,,,,2.0,1.0,,,,,,4.0,,,,,,
21,"Funcke, Ross",2,,,2,,,,1.0,,1.0,,1.0,,,,1.0,1.0,,,2.0,,,
25,"Gale, Brendon",13,8,10,23,,,18.0,,3.0,2.0,1.0,,4.0,1.0,,13.0,10.0,3.0,,3.0,,,
2,"Gaspar, Darren",4,2,5,9,,,,1.0,,1.0,,3.0,2.0,1.0,,4.0,6.0,,,,,,
20,"Harrison, Ben",21,6,6,27,,,1.0,2.0,3.0,2.0,1.0,1.0,2.0,,,9.0,17.0,2.0,,,1.0,,
16,"Holland, Ben",11,9,6,17,,1.0,3.0,,1.0,4.0,1.0,3.0,1.0,1.0,,6.0,12.0,3.0,1.0,,,,
39,"Kellaway, Andrew",8,7,11,19,,,,2.0,3.0,1.0,1.0,,1.0,,,8.0,11.0,,,2.0,,,
3,"Kellaway, Duncan",9,1,11,20,,,,4.0,,2.0,3.0,1.0,1.0,1.0,,8.0,11.0,,,3.0,,,
33,"Knights, Matthew",11,2,10,21,,1.0,,5.0,4.0,4.0,3.0,,4.0,,2.0,12.0,10.0,1.0,,1.0,1.0,,
15,"McKee, Steven",6,2,4,10,,,,,,2.0,,1.0,,1.0,,2.0,6.0,,,1.0,,,
8,"Merenda, Mark",4,,2,6,2,,,2.0,,2.0,,,2.0,,,6.0,,,,1.0,,,
5,"Ottens, Brad",6,4,7,13,2,1.0,11.0,,,,3.0,,,,,10.0,3.0,3.0,3.0,,,,
14,"Plapp, Justin",1,1,1,2,1,,,2.0,,,,,1.0,,,1.0,1.0,,1.0,1.0,,,
13,"Powell, Robert",10,5,8,18,,,,,5.0,2.0,,6.0,1.0,2.0,,5.0,12.0,,,,1.0,,
40,"Proctor, Lionel",1,,1,2,,,,2.0,,,,,,,,,1.0,,,,,,
12,"Richardson, Matthew",16,8,2,18,3,4.0,,,,6.0,,2.0,4.0,2.0,,13.0,5.0,6.0,4.0,1.0,,,
4,"Rogers, Matthew",17,4,2,19,,,,2.0,3.0,5.0,1.0,4.0,,1.0,,4.0,16.0,1.0,,,,,
26,"Sampson, Clay",7,3,1,8,2,1.0,,,,4.0,2.0,1.0,,1.0,,2.0,4.0,,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,213,78,118,331,11,13.0,34.0,32.0,29.0,59.0,35.0,29.0,24.0,13.0,2.0,144.0,182.0,20.0,11.0,20.0,5.0,,
Opposition,Opposition,206,77,111,317,15,11.0,35.0,30.0,42.0,49.0,46.0,30.0,13.0,24.0,4.0,150.0,166.0,18.0,10.0,30.0,13.0,,
