North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Anderson, Stuart",10,3,3,13,,,,1.0,,,,,2.0,,,,,,,,,,
11,"Archer, Glenn",11,5,3,14,3,,,2.0,,,,,1.0,2.0,,,,,,,,,
26,"Bell, Peter",3,,,3,,,,2.0,,,,,,,,,,,,,,,
12,"Blakey, John",7,1,3,10,,,,3.0,,,,,,,,,,,,,,,
18,"Carey, Wayne",13,3,5,18,3,2.0,,1.0,,,,,3.0,3.0,,,,,,,,,
27,"Crocker, Darren",4,2,1,5,,1.0,,,,,,,,1.0,,,,,,,,,
25,"Daniltchenko, Jason",5,4,2,7,2,2.0,,1.0,,,,,,1.0,,,,,,,,,
6,"Fairley, Ian",11,3,3,14,,,,,,,,,2.0,,,,,,,,,,
17,"Freeborn, Glenn",8,2,2,10,,,,1.0,,,,,1.0,,,,,,,,,,
34,"King, David",10,3,6,16,,,,1.0,,,,,1.0,1.0,,,,,,,,,
7,"Laidley, Dani",3,1,7,10,,,,2.0,,,,,2.0,2.0,,,,,,,,,
4,"Martyn, Mick",3,1,5,8,,,,2.0,,,,,2.0,1.0,,,,,,,,,
31,"McKernan, Corey",2,2,6,8,,,19.0,,,,,,1.0,2.0,,,,,,,,,
22,"Roberts, Mark",9,3,3,12,1,1.0,,,,,,,,1.0,,,,,,,,,
3,"Rock, Anthony",17,7,9,26,1,,,2.0,,,,,1.0,,,,,,,,,,
2,"Schwass, Wayne",9,2,3,12,,,1.0,2.0,,,,,2.0,2.0,,,,,,,,,
8,"Scott, Robert",8,1,4,12,,1.0,,4.0,,,,,,2.0,,,,,,,,,
24,"Sholl, Craig",7,4,4,11,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,
37,"Simpson, Adam",6,,4,10,,,1.0,,,,,,2.0,1.0,,,,,,,,,
10,"Stevens, Anthony",7,3,4,11,,,,2.0,,,,,,3.0,,,,,,,,,
36,"Stevens, Mark",5,1,,5,,1.0,,,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,158,51,77,235,10,13.0,22.0,27.0,,,,,21.0,23.0,,,,,,,,,
Opposition,Opposition,223,118,124,347,24,8.0,9.0,38.0,,,,,23.0,21.0,6.0,,,,,,,,
