Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
2,"Armstrong, Steven",5,1,2,7,,,,4.0,,4.0,,2.0,,,,3.0,5.0,,,3.0,,,
3,"Bizzell, Clint",6,5,7,13,,,1.0,1.0,2.0,4.0,,,,,,2.0,9.0,,,1.0,2.0,,
20,"Broadbridge, Troy",10,7,2,12,,,,3.0,6.0,,1.0,4.0,,1.0,,5.0,7.0,,,3.0,,,
25,"Brown, Nathan",9,7,6,15,,,,,2.0,2.0,1.0,,1.0,,,4.0,12.0,,,2.0,,,
32,"Bruce, Cameron",9,5,1,10,1,1.0,2.0,5.0,1.0,1.0,,1.0,,,,3.0,6.0,1.0,1.0,2.0,,,
4,"Ellis, Craig",8,6,5,13,,1.0,,,3.0,2.0,,3.0,,3.0,,2.0,12.0,,1.0,4.0,2.0,,
15,"Funcke, Ross",5,1,3,8,,,,2.0,1.0,,,2.0,1.0,2.0,,1.0,7.0,,,1.0,,,
18,"Green, Brad",4,1,1,5,1,1.0,,2.0,,1.0,,2.0,1.0,1.0,,3.0,2.0,1.0,,2.0,,,
11,"Jolly, Darren",2,1,,2,,,6.0,2.0,,,,2.0,,2.0,,,1.0,,,,,,
36,"Leoncelli, Andrew",12,5,11,23,,2.0,,9.0,1.0,3.0,6.0,3.0,2.0,2.0,2.0,11.0,11.0,,1.0,,2.0,,
23,"McDonald, James",11,2,11,22,1,,,1.0,3.0,1.0,5.0,,3.0,,,9.0,13.0,,,2.0,1.0,,
9,"Neitz, David",8,5,1,9,3,2.0,,,,1.0,,3.0,,1.0,,3.0,5.0,1.0,5.0,4.0,,,
8,"Nicholson, Alistair",1,3,5,6,,,,,,,,,,,,3.0,3.0,,,2.0,,,
7,"Powell, Stephen",6,,9,15,,,,2.0,,3.0,5.0,,2.0,,,9.0,5.0,,,2.0,,,
5,"Schwarz, David",13,4,2,15,3,,4.0,2.0,1.0,6.0,1.0,3.0,1.0,1.0,,5.0,11.0,,1.0,3.0,,,
19,"Vardy, Peter",12,9,3,15,2,4.0,,4.0,,2.0,2.0,1.0,,,,4.0,11.0,2.0,5.0,2.0,,,
31,"Wheatley, Paul",15,6,4,19,1,,,3.0,6.0,3.0,,,,,,3.0,13.0,1.0,,,,,
45,"Whelan, Matthew",6,4,4,10,,,,1.0,2.0,2.0,,1.0,,,,3.0,6.0,,,3.0,1.0,,
34,"White, Jeff",8,7,5,13,,,17.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,,3.0,11.0,,,5.0,1.0,,
26,"Williams, Luke",6,4,2,8,,1.0,,,,3.0,,,,,,2.0,7.0,,,1.0,,,
22,"Woewodin, Shane",24,9,3,27,1,,,5.0,3.0,5.0,2.0,3.0,1.0,2.0,3.0,7.0,22.0,1.0,,,3.0,,
13,"Yze, Adem",16,9,2,18,2,,,5.0,,4.0,,2.0,,1.0,,4.0,13.0,1.0,2.0,1.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,101,89,285,15,14.0,30.0,54.0,33.0,48.0,24.0,35.0,13.0,19.0,5.0,89.0,192.0,8.0,16.0,43.0,13.0,,
Opposition,Opposition,188,85,142,330,10,21.0,19.0,41.0,30.0,51.0,28.0,36.0,19.0,13.0,1.0,118.0,215.0,7.0,16.0,55.0,21.0,,
