North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",24y 71d,55 (26-1-28 48.18%),42 (0.76),←,
18,"Atley, Shaun",19y 277d,27 (12-0-15 44.44%),4 (0.15),←,
3,"Bastinac, Ryan",20y 360d,45 (23-0-22 51.11%),16 (0.36),←,
35,"Black, Aaron",21y 200d,4 (3-0-1 75.00%),4 (1.00),←,
10,"Cunnington, Ben",20y 352d,45 (21-0-24 46.67%),14 (0.31),←,
11,"Firrito, Michael",28y 202d,181 (87-2-92 48.62%),28 (0.15),←,
43,"Gibson, Sam",26y 20d,1 (1-0-0 100.00%),,←,
22,"Goldstein, Todd",23y 351d,67 (32-1-34 48.51%),36 (0.54),←,
24,"Greenwood, Levi",23y 118d,46 (23-1-22 51.09%),9 (0.20),←,
17,"Grima, Nathan",26y 316d,46 (23-1-22 51.09%),,←,
23,"Harper, Kieran",20y 1d,25 (13-0-12 52.00%),22 (0.88),←,
29,"Harvey, Brent",34y 33d,334 (178-3-153 53.74%),391 (1.17),←,
34,"Macmillan, Jamie",20y 267d,24 (13-0-11 54.17%),10 (0.42),←,
42,"McMahon, Scott",26y 14d,94 (46-1-47 49.47%),27 (0.29),←,
20,"Petrie, Drew",29y 245d,210 (98-3-109 47.38%),226 (1.08),←,
9,"Swallow, Andrew",25y 14d,117 (52-1-64 44.87%),60 (0.51),←,
25,"Tarrant, Robbie",23y 52d,13 (4-0-9 30.77%),1 (0.08),←,
12,"Thomas, Lindsay",24y 109d,100 (44-2-54 45.00%),129 (1.29),←,
16,"Thompson, Scott",26y 38d,83 (33-2-48 40.96%),3 (0.04),←,
8,"Wells, Daniel",27y 134d,181 (90-2-89 50.28%),110 (0.61),←,
19,"Wright, Sam",21y 337d,42 (19-0-23 45.24%),43 (1.02),←,
7,"Ziebell, Jack",21y 109d,54 (24-0-30 44.44%),17 (0.31),←,
Totals,Totals,24y 131d,1794 (865-20-909 48.22%),1192 (0.66),,
C,"Scott, Brad",36y 44d,55 (26-0-29 47.27%),,←,
