Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Berry, Sam",6,3,6,12,,,,2.0,,2.0,,1.0,,1.0,,2.0,8.0,,,1.0,,1.0,67.0
41,"Butts, Jordon",5,2,3,8,,,,2.0,2.0,,,,1.0,,,2.0,6.0,,,5.0,,,96.0
32,"Fogarty, Darcy",7,4,3,10,2,1.0,,1.0,,1.0,,,,,,2.0,8.0,,2.0,,,,82.0
17,"Hamill, Will",9,2,2,11,,,,1.0,2.0,1.0,,,2.0,,,4.0,7.0,,,3.0,,,73.0
34,"Himmelberg, Elliott",5,2,5,10,1,1.0,,1.0,,1.0,,4.0,,1.0,,6.0,6.0,1.0,1.0,4.0,,,82.0
1,"Jones, Chayce",11,4,4,15,,,,1.0,7.0,,,2.0,,,,4.0,9.0,,,4.0,1.0,,79.0
2,"Keays, Ben",17,6,13,30,2,,,6.0,2.0,7.0,1.0,1.0,,1.0,,7.0,20.0,,1.0,1.0,,,86.0
8,"Kelly, Jake",16,8,7,23,,,,4.0,7.0,,,2.0,2.0,2.0,,6.0,15.0,,,11.0,,,88.0
29,"Laird, Rory",15,8,19,34,,,,4.0,2.0,,4.0,3.0,2.0,1.0,,8.0,26.0,,,1.0,,,77.0
27,"Lynch, Tom",15,6,10,25,1,,,,,1.0,1.0,3.0,2.0,1.0,,6.0,19.0,,,1.0,,3.0,77.0
14,"Mackay, David",11,2,7,18,,,,3.0,2.0,2.0,1.0,4.0,1.0,2.0,,4.0,15.0,,,,,,83.0
25,"McHenry, Ned",4,2,6,10,,,,3.0,,,,,,,,5.0,7.0,,1.0,2.0,,,79.0
36,"McPherson, Andrew",12,5,7,19,,,,3.0,2.0,4.0,1.0,,,,,2.0,14.0,,,2.0,,2.0,84.0
4,"Murphy, Lachlan",10,3,6,16,,1.0,,1.0,,3.0,,3.0,3.0,1.0,,5.0,10.0,,,2.0,,,77.0
28 ↓,"Murray, Nick",5,3,1,6,,,,4.0,3.0,,,1.0,2.0,,,2.0,4.0,,,9.0,,,71.0
43,"OBrien, Reilly",7,6,4,11,,,27.0,4.0,1.0,2.0,4.0,1.0,,1.0,,8.0,4.0,3.0,,5.0,,,91.0
31,"Rowe, James",4,5,11,15,,,,3.0,,3.0,,3.0,,1.0,,5.0,10.0,,2.0,,,,71.0
26,"Schoenberg, Harry",15,8,9,24,1,,,6.0,5.0,1.0,6.0,3.0,2.0,2.0,,10.0,16.0,,,,,,78.0
11,"Seedsman, Paul",16,7,11,27,,1.0,,3.0,1.0,2.0,3.0,4.0,,1.0,,4.0,23.0,,,,3.0,,78.0
38 ↑,"Sholl, Lachlan",1,,3,4,,,,1.0,,,,,,,,,4.0,,,,,,21.0
9,"Sloane, Rory",7,4,18,25,,,,2.0,1.0,5.0,11.0,3.0,2.0,2.0,,17.0,10.0,,,5.0,,,85.0
33,"Smith, Brodie",21,8,6,27,,1.0,,3.0,8.0,6.0,,2.0,3.0,,,5.0,21.0,,,2.0,,,86.0
13,"Walker, Taylor",9,7,4,13,1,1.0,,,,3.0,,2.0,1.0,1.0,,4.0,9.0,1.0,1.0,1.0,,,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,228,105,165,393,8,8.0,27.0,58.0,45.0,44.0,32.0,42.0,23.0,18.0,,118.0,271.0,5.0,8.0,59.0,4.0,6.0,
Opposition,Opposition,245,118,132,377,14,14.0,40.0,57.0,35.0,60.0,35.0,41.0,18.0,23.0,6.0,131.0,238.0,13.0,11.0,53.0,8.0,10.0,
