West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Braun, Michael",8,6,12,20,,1.0,,3.0,,3.0,2.0,2.0,1.0,1.0,,6.0,14.0,,1.0,4.0,,1.0,86.0
17,"Chick, Daniel",5,,5,10,1,,,3.0,1.0,2.0,1.0,2.0,1.0,1.0,,4.0,4.0,,,3.0,,1.0,95.0
9,"Cousins, Ben",12,7,11,23,1,1.0,,2.0,2.0,4.0,8.0,1.0,1.0,,,11.0,13.0,,,3.0,1.0,,85.0
20,"Cox, Dean",16,11,6,22,1,,22.0,2.0,4.0,1.0,2.0,2.0,,,,3.0,19.0,1.0,,1.0,1.0,1.0,67.0
32,"Embley, Andrew",21,9,5,26,1,1.0,,2.0,2.0,7.0,,1.0,,,,4.0,21.0,,1.0,3.0,2.0,1.0,98.0
7,"Fletcher, Chad",16,5,14,30,,,,1.0,,5.0,2.0,6.0,,1.0,,13.0,16.0,1.0,,,,2.0,85.0
23,"Glass, Darren",,3,7,7,,,,,,,,2.0,,1.0,,3.0,4.0,,,8.0,,,89.0
22,"Graham, Jaymie",15,14,8,23,,,1.0,2.0,,2.0,,1.0,,,,3.0,18.0,,,3.0,3.0,1.0,87.0
29,"Hansen, Ashley",11,10,7,18,2,,,,,3.0,1.0,,1.0,,,4.0,14.0,,3.0,,,1.0,89.0
39,"Hunter, Adam",7,7,9,16,,1.0,,2.0,3.0,1.0,,1.0,,1.0,,6.0,10.0,2.0,,4.0,,,96.0
18,"Jones, Rowan",4,2,5,9,,,,,1.0,3.0,,1.0,,1.0,,2.0,7.0,,,,1.0,,63.0
3,"Judd, Chris",20,3,12,32,3,3.0,,6.0,2.0,9.0,6.0,1.0,2.0,1.0,3.0,12.0,20.0,,1.0,2.0,8.0,,96.0
4,"Kerr, Daniel",12,3,10,22,,1.0,,1.0,1.0,7.0,5.0,1.0,1.0,,,9.0,13.0,,,3.0,7.0,1.0,71.0
21,"Lynch, Quinten",11,6,8,19,5,1.0,1.0,,,,,3.0,,,1.0,9.0,9.0,2.0,4.0,,,1.0,100.0
31,"Nicoski, Mark",15,2,5,20,,,,,3.0,6.0,,,1.0,,,4.0,17.0,,,3.0,4.0,,89.0
24,"Rosa, Matt",9,6,3,12,,2.0,,,,5.0,,,,,,1.0,11.0,,,,4.0,,65.0
28,"Sampi, Ashley",3,1,3,6,1,1.0,,2.0,,,,,,,,1.0,5.0,,,1.0,,,60.0
14,"Seaby, Mark",,4,10,10,,,14.0,1.0,,,3.0,,1.0,,,4.0,6.0,,,,,,64.0
37,"Selwood, Adam",13,7,7,20,,,,1.0,2.0,2.0,1.0,1.0,,1.0,,3.0,18.0,,,,1.0,,93.0
41,"Staker, Brent",,,3,3,,,,1.0,,,,1.0,,1.0,,2.0,1.0,,,,,,31.0
5,"Stenglein, Tyson",14,8,10,24,1,1.0,,8.0,3.0,2.0,6.0,,1.0,,,7.0,16.0,,1.0,4.0,,,90.0
44,"Wirrpanda, David",19,2,2,21,,,,1.0,9.0,1.0,,4.0,2.0,2.0,,8.0,12.0,,,3.0,2.0,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,231,116,162,393,16,16.0,38.0,38.0,33.0,63.0,37.0,30.0,12.0,11.0,4.0,119.0,268.0,6.0,11.0,45.0,34.0,10.0,
Opposition,Opposition,239,141,147,386,15,8.0,18.0,31.0,51.0,44.0,21.0,32.0,11.0,12.0,2.0,104.0,283.0,5.0,12.0,35.0,31.0,12.0,
