Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Ballantyne, Hayden",13,2,6,19,3,,,5.0,1.0,2.0,2.0,4.0,3.0,3.0,,8.0,11.0,,,,,,85.0
21 ↑,"Barlow, Michael",6,,5,11,,,,,3.0,1.0,3.0,1.0,,1.0,,7.0,3.0,,,,,,25.0
6,"Broughton, Greg",13,6,18,31,,,,5.0,3.0,5.0,6.0,,1.0,,,14.0,18.0,,1.0,2.0,1.0,,86.0
30,"Clarke, Zac",6,2,6,12,1,1.0,13.0,6.0,,2.0,2.0,2.0,2.0,,,7.0,5.0,1.0,1.0,1.0,,,77.0
40,"de Boer, Matt",7,3,7,14,1,1.0,,4.0,2.0,4.0,3.0,,3.0,,,11.0,4.0,1.0,2.0,3.0,,1.0,92.0
41,"Duffield, Paul",2,,3,5,,,,5.0,1.0,,1.0,2.0,,2.0,,2.0,2.0,,,2.0,,1.0,81.0
7,"Fyfe, Nat",11,5,20,31,1,,1.0,4.0,3.0,3.0,8.0,5.0,,2.0,3.0,22.0,9.0,3.0,2.0,3.0,,1.0,92.0
12,"Griffin, Jonathon",7,,5,12,,,25.0,5.0,1.0,2.0,2.0,2.0,2.0,1.0,,5.0,8.0,,,2.0,,,83.0
14,"Grover, Antoni",2,1,6,8,1,,,1.0,,1.0,,1.0,2.0,,,7.0,1.0,,,3.0,,,84.0
43,"Hayden, Roger",4,1,4,8,,,,7.0,3.0,1.0,,,,,,4.0,2.0,,,,,,74.0
32,"Hill, Stephen",11,,4,15,1,,,3.0,1.0,5.0,3.0,,1.0,,,8.0,8.0,,,6.0,2.0,,86.0
5,"Ibbotson, Garrick",10,4,10,20,,,,2.0,7.0,,1.0,4.0,,1.0,,7.0,10.0,,,6.0,1.0,,95.0
37 ↓,"Johnson, Michael",6,3,5,11,2,,3.0,3.0,,1.0,1.0,,1.0,,,2.0,8.0,,,3.0,,,64.0
34,"Lower, Nick",20,3,10,30,1,3.0,,8.0,1.0,4.0,3.0,2.0,3.0,1.0,,16.0,13.0,2.0,1.0,2.0,,,89.0
23,"Mayne, Chris",7,1,2,9,2,1.0,,5.0,1.0,3.0,2.0,5.0,3.0,3.0,,6.0,4.0,,,4.0,,1.0,84.0
18,"McPharlin, Luke",10,8,5,15,,,,2.0,1.0,1.0,,4.0,,3.0,,8.0,7.0,5.0,,5.0,,,93.0
9,"McPhee, Adam",3,2,6,9,,,1.0,6.0,1.0,,,1.0,,,,4.0,4.0,,,2.0,,,85.0
13,"Mzungu, Tendai",7,4,9,16,,,,3.0,1.0,3.0,2.0,3.0,1.0,1.0,,5.0,10.0,1.0,1.0,3.0,,,88.0
10,"Palmer, Rhys",4,1,9,13,1,,,6.0,,4.0,,1.0,,,,6.0,7.0,1.0,,1.0,,,78.0
29,"Pavlich, Matthew",14,3,5,19,1,,1.0,8.0,1.0,3.0,,4.0,,1.0,,8.0,12.0,1.0,1.0,1.0,3.0,1.0,89.0
24,"Roberton, Dylan",9,2,5,14,,,1.0,3.0,3.0,3.0,1.0,2.0,,,,4.0,10.0,,,5.0,,,83.0
36,"Silvagni, Alex",5,3,4,9,,,,6.0,3.0,,,4.0,,1.0,,7.0,3.0,1.0,,6.0,,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,177,54,154,331,15,8.0,45.0,97.0,37.0,48.0,40.0,47.0,22.0,20.0,3.0,168.0,159.0,16.0,9.0,60.0,7.0,5.0,
Opposition,Opposition,201,64,127,328,13,9.0,66.0,91.0,33.0,55.0,53.0,48.0,20.0,22.0,3.0,170.0,158.0,13.0,7.0,66.0,4.0,4.0,
