Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",24y 86d,140 (83-2-55 60.00%),184 (1.31),←,
3,"Bartel, Jimmy",24y 248d,127 (80-2-45 63.78%),80 (0.63),←,
24,"Blake, Mark",22y 334d,52 (40-0-12 76.92%),8 (0.15),←,
17,"Byrnes, Shannon",24y 123d,51 (36-0-15 70.59%),23 (0.45),←,
11,"Corey, Joel",26y 173d,170 (100-2-68 59.41%),54 (0.32),←,
44,"Enright, Corey",26y 329d,144 (82-2-60 57.64%),44 (0.31),←,
15,"Gamble, Ryan",20y 320d,12 (10-0-2 83.33%),19 (1.58),←,
2,"Harley, Tom",30y 21d,178 (107-3-68 60.96%),10 (0.06),177 (106-3-68 60.73%),9 (0.05)
8,"Hunt, Josh",26y 147d,116 (73-1-42 63.36%),15 (0.13),←,
20,"Johnson, Steve",25y 35d,106 (68-2-36 65.09%),196 (1.85),←,
9,"Kelly, James",24y 223d,126 (75-1-50 59.92%),61 (0.48),←,
45,"Ling, Cameron",27y 163d,176 (105-3-68 60.51%),103 (0.59),←,
13,"Lonergan, Tom",24y 83d,17 (12-1-4 73.53%),29 (1.71),←,
4,"Mackie, Andrew",24y 1d,77 (57-0-20 74.03%),52 (0.68),←,
21,"Mooney, Cameron",28y 317d,162 (101-1-60 62.65%),192 (1.19),151 (91-1-59 60.60%),190 (1.26)
6,"Ottens, Brad",28y 196d,198 (101-1-96 51.26%),227 (1.15),69 (48-1-20 70.29%),75 (1.09)
32,"Prismall, Brent",22y 25d,21 (14-1-6 69.05%),12 (0.57),←,
33,"Rooke, Max",26y 233d,107 (61-2-44 57.94%),28 (0.26),←,
30,"Scarlett, Matthew",29y 64d,201 (118-2-81 59.20%),16 (0.08),←,
14,"Selwood, Joel",20y 74d,39 (36-0-3 92.31%),13 (0.33),←,
27,"Stokes, Mathew",23y 260d,47 (39-0-8 82.98%),74 (1.57),←,
7,"Taylor, Harry",22y 57d,15 (14-0-1 93.33%),2 (0.13),←,
Totals,Totals,25y 60d,2282 (1412-26-844 61.88%),1442 (0.63),,
C,"Thompson, Mark",44y 263d,204 (117-3-84 58.09%),,←,
