Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
17,"Bowey, Jake",20y 202d,27 (22-0-5 81.48%),2 (0.07),←,
10,"Brayshaw, Angus",27y 83d,146 (80-1-65 55.14%),47 (0.32),←,
50,"Brown, Ben",30y 133d,165 (91-1-73 55.45%),351 (2.13),35 (25-1-9 72.86%),64 (1.83)
37,"Chandler, Kade",23y 79d,13 (9-0-4 69.23%),5 (0.38),←,
31,"Fritsch, Bayley",26y 117d,111 (65-1-45 59.01%),179 (1.61),←,
6,"Grundy, Brodie",28y 352d,180 (91-2-87 51.11%),61 (0.34),3 (2-0-1 66.67%),1 (0.33)
14,"Hibberd, Michael",33y 89d,186 (94-2-90 51.08%),14 (0.08),102 (54-1-47 53.43%),3 (0.03)
12,"Hunter, Lachie",28y 110d,176 (94-0-82 53.41%),76 (0.43),3 (2-0-1 66.67%),3 (1.00)
23,"Jordon, James",22y 103d,48 (37-1-10 78.13%),14 (0.29),←,
15,"Langdon, Ed",27y 60d,135 (71-1-63 52.96%),61 (0.45),67 (46-1-20 69.40%),28 (0.42)
8,"Lever, Jake",27y 28d,139 (89-1-49 64.39%),4 (0.03),83 (51-1-31 62.05%),1 (0.01)
1,"May, Steven",31y 82d,194 (84-2-108 43.81%),23 (0.12),71 (46-1-24 65.49%),2 (0.03)
41,"McVee, Judd",19y 238d,3 (2-0-1 66.67%),,←,
18,"Melksham, Jake",31y 216d,211 (109-1-101 51.90%),162 (0.77),97 (57-0-40 58.76%),105 (1.08)
30,"Neal-Bullen, Alex",27y 83d,131 (76-1-54 58.40%),91 (0.69),←,
13,"Oliver, Clayton",25y 254d,150 (86-1-63 57.67%),48 (0.32),←,
5,"Petracca, Christian",27y 88d,154 (86-1-67 56.17%),143 (0.93),←,
35,"Petty, Harry",23y 141d,51 (28-1-22 55.88%),8 (0.16),←,
24,"Rivers, Trent",21y 246d,55 (40-1-14 73.64%),5 (0.09),←,
9,"Spargo, Charlie",23y 128d,86 (58-1-27 68.02%),56 (0.65),←,
32,"Sparrow, Tom",22y 306d,54 (36-1-17 67.59%),19 (0.35),←,
2,"van Rooyen, Jacob",19y 351d,1 (1-0-0 100.00%),3 (3.00),←,
7,"Viney, Jack",28y 354d,174 (75-1-98 43.39%),48 (0.28),←,
Totals,Totals,25y 358d,2590 (1424-21-1145 54.98%),1420 (0.55),,
C,"Goodwin, Simon",46y 97d,138 (79-1-58 57.61%),,137 (79-1-57 58.03%),
