West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
37,"Barrass, Tom",7,3,1,8,,,,,5.0,,,1.0,,1.0,,,7.0,,,10.0,,,82.0
28,"Cole, Tom",2,3,8,10,,,,3.0,,,,3.0,,1.0,,4.0,7.0,,1.0,5.0,,,76.0
15,"Cripps, Jamie",9,5,4,13,2,,,5.0,1.0,3.0,,4.0,,2.0,,3.0,10.0,,1.0,1.0,2.0,,83.0
27,"Darling, Jack",10,9,5,15,2,,,2.0,,3.0,,1.0,,1.0,,7.0,9.0,3.0,3.0,2.0,,1.0,95.0
14,"Duggan, Liam",6,7,10,16,,,,3.0,1.0,1.0,,3.0,,1.0,,5.0,13.0,,1.0,4.0,1.0,,83.0
3,"Gaff, Andrew",8,2,8,16,,,,2.0,1.0,2.0,2.0,3.0,,1.0,,4.0,11.0,,,,,,90.0
25,"Hurn, Shannon",19,10,10,29,,,,3.0,6.0,2.0,4.0,1.0,1.0,1.0,,10.0,17.0,1.0,,3.0,,1.0,83.0
34,"Hutchings, Mark",8,4,4,12,,,,1.0,4.0,1.0,,3.0,,1.0,,4.0,8.0,1.0,,,,,84.0
23,"Jetta, Lewis",15,6,4,19,,,,2.0,4.0,3.0,1.0,2.0,,,,3.0,16.0,,,2.0,,,73.0
17,"Kennedy, Josh",9,6,2,11,6,1.0,,1.0,,,,2.0,1.0,,2.0,5.0,5.0,2.0,6.0,2.0,,,86.0
2,"LeCras, Mark",11,5,2,13,,1.0,,,,,,1.0,1.0,,,4.0,7.0,,2.0,,,1.0,86.0
20,"McGovern, Jeremy",13,8,5,18,,,,3.0,4.0,1.0,1.0,1.0,1.0,,,8.0,9.0,2.0,,6.0,,,84.0
30,"Nelson, Jackson",8,5,6,14,,,,,2.0,,2.0,3.0,,1.0,,3.0,10.0,,,,,,77.0
21,"Petrie, Drew",6,5,7,13,,,15.0,3.0,,3.0,1.0,2.0,1.0,1.0,,6.0,7.0,2.0,,3.0,,,74.0
11,"Priddis, Matt",3,,13,16,,,,12.0,1.0,1.0,4.0,1.0,2.0,1.0,,9.0,8.0,,,,,,75.0
8,"Redden, Jack",15,6,9,24,,,,7.0,1.0,5.0,6.0,5.0,2.0,2.0,,12.0,12.0,,,1.0,,2.0,76.0
31,"Schofield, Will",5,4,2,7,,,,1.0,,3.0,,5.0,,5.0,,,6.0,,,4.0,,1.0,86.0
4,"Sheed, Dom",14,9,12,26,,,,3.0,3.0,6.0,3.0,3.0,,1.0,,8.0,19.0,,,1.0,2.0,1.0,79.0
5,"Sheppard, Brad",10,9,5,15,,,,,5.0,1.0,,,1.0,,,3.0,12.0,,,2.0,,1.0,87.0
13,"Shuey, Luke",17,3,9,26,1,1.0,,3.0,,5.0,3.0,4.0,2.0,,,7.0,17.0,,1.0,2.0,,1.0,82.0
19,"Vardy, Nathan",2,1,2,4,1,,16.0,4.0,,,,2.0,1.0,2.0,,2.0,2.0,,,,,,73.0
6,"Yeo, Elliot",15,7,8,23,1,2.0,,3.0,1.0,5.0,2.0,4.0,1.0,2.0,,9.0,14.0,,1.0,2.0,,2.0,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,117,136,348,13,7.0,31.0,61.0,39.0,45.0,29.0,54.0,14.0,24.0,2.0,116.0,226.0,11.0,16.0,50.0,5.0,11.0,
Opposition,Opposition,206,78,170,376,13,15.0,46.0,68.0,29.0,56.0,37.0,50.0,24.0,14.0,4.0,141.0,235.0,6.0,11.0,44.0,9.0,7.0,
