Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",28y 187d,139 (70-0-69 50.36%),21 (0.15),←,
35,"Biglands, Rhett",27y 281d,98 (53-0-45 54.08%),36 (0.37),←,
44,"Bock, Nathan",22y 84d,23 (11-0-12 47.83%),10 (0.43),←,
24,"Burton, Brett",27y 39d,106 (51-0-55 48.11%),135 (1.27),←,
11,"Doughty, Michael",25y 311d,64 (37-0-27 57.81%),20 (0.31),←,
9,"Edwards, Tyson",28y 310d,208 (107-0-101 51.44%),131 (0.63),←,
36,"Goodwin, Simon",28y 168d,157 (84-0-73 53.50%),90 (0.57),←,
34,"Hart, Ben",30y 338d,285 (147-1-137 51.75%),44 (0.15),←,
13,"Hudson, Ben",26y 108d,25 (12-0-13 48.00%),4 (0.16),←,
30,"Jericho, Luke",20y 237d,20 (10-0-10 50.00%),15 (0.75),←,
39,"Mattner, Martin",22y 310d,45 (24-0-21 53.33%),6 (0.13),←,
16,"McGregor, Ken",24y 134d,104 (50-0-54 48.08%),48 (0.46),←,
23,"McLeod, Andrew",28y 312d,227 (116-0-111 51.10%),232 (1.02),←,
22,"Perrie, Ian",26y 64d,81 (43-0-38 53.09%),82 (1.01),←,
33,"Reilly, Brent",21y 212d,33 (17-0-16 51.52%),12 (0.36),←,
32,"Ricciuto, Mark",30y 4d,274 (134-1-139 49.09%),222 (0.81),←,
25,"Rutten, Ben",22y 15d,23 (13-0-10 56.52%),3 (0.13),←,
12,"Shirley, Robert",25y 3d,62 (30-0-32 48.39%),10 (0.16),←,
14,"Skipworth, Hayden",22y 107d,29 (13-0-16 44.83%),19 (0.66),←,
5,"Thompson, Scott",22y 90d,50 (25-0-25 50.00%),32 (0.64),11 (7-0-4 63.64%),15 (1.36)
15,"Torney, Jason",27y 361d,158 (81-1-76 51.58%),24 (0.15),40 (22-0-18 55.00%),8 (0.20)
17,"Welsh, Scott",26y 187d,126 (72-0-54 57.14%),202 (1.60),90 (46-0-44 51.11%),172 (1.91)
Totals,Totals,25y 275d,2337 (1200-3-1134 51.35%),1398 (0.60),,
C,"Craig, Neil",49y 152d,21 (11-0-10 52.38%),,←,
