Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ainsworth, Ben",21y 70d,32 (6-0-26 18.75%),22 (0.69),←,
10,"Ballard, Charlie",19y 272d,16 (4-0-12 25.00%),1 (0.06),←,
3,"Bowes, Jack",21y 85d,32 (8-0-24 25.00%),8 (0.25),←,
7,"Brodie, Will",20y 241d,12 (2-0-10 16.67%),1 (0.08),←,
29,"Burgess, Chris",23y 146d,5 (3-0-2 60.00%),2 (0.40),←,
25,"Collins, Sam",24y 310d,19 (6-0-13 31.58%),,5 (3-0-2 60.00%),
8,"Fiorini, Brayden",21y 242d,31 (9-0-22 29.03%),12 (0.39),←,
1,"Hanley, Pearce",30y 157d,150 (44-0-106 29.33%),59 (0.39),21 (6-0-15 28.57%),1 (0.05)
5,"Harbrow, Jarrod",30y 277d,229 (84-2-143 37.12%),54 (0.24),159 (44-1-114 27.99%),33 (0.21)
39,"Holman, Nick",23y 327d,35 (8-0-27 22.86%),16 (0.46),26 (7-0-19 26.92%),16 (0.62)
20,"Hombsch, Jack",26y 45d,103 (53-0-50 51.46%),1 (0.01),5 (3-0-2 60.00%),
33,"Horlin-Smith, George",26y 120d,53 (34-1-18 65.09%),27 (0.51),2 (0-0-2 0.00%),
38,"Joyce, Jesse",21y 247d,51 (15-0-36 29.41%),1 (0.02),←,
41,"Lukosius, Jack",18y 255d,5 (3-0-2 60.00%),1 (0.20),←,
44,"Macpherson, Darcy",21y 174d,22 (6-0-16 27.27%),11 (0.50),←,
4,"Martin, Jack",24y 82d,86 (25-1-60 29.65%),75 (0.87),←,
11,"Miller, Touk",23y 58d,87 (20-1-66 23.56%),25 (0.29),←,
31,"Murdoch, Jordan",27y 29d,113 (75-2-36 67.26%),73 (0.65),5 (3-0-2 60.00%),
6,"Sexton, Alex",25y 139d,102 (28-0-74 27.45%),84 (0.82),←,
24,"Swallow, David",26y 153d,122 (34-0-88 27.87%),61 (0.50),←,
28,"Witts, Jarrod",26y 220d,85 (31-0-54 36.47%),23 (0.27),45 (13-0-32 28.89%),5 (0.11)
30,"Wright, Peter",22y 225d,54 (13-0-41 24.07%),70 (1.30),←,
Totals,Totals,23y 359d,1444 (511-7-926 35.39%),627 (0.43),,
C,"Dew, Stuart",39y 246d,27 (7-0-20 25.93%),,←,
