Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
7,"Cunningham, Harry",20y 120d,9 (5-0-4 55.56%),9 (1.00),←,
19,"Derickx, Tom",26y 119d,4 (2-0-2 50.00%),,2 (1-0-1 50.00%),
23,"Franklin, Lance",27y 65d,185 (110-1-74 59.73%),587 (3.17),3 (1-0-2 33.33%),7 (2.33)
39,"Grundy, Heath",27y 307d,142 (83-2-57 59.15%),22 (0.15),←,
4,"Hannebery, Dan",23y 40d,104 (64-2-38 62.50%),46 (0.44),←,
15,"Jack, Kieren",26y 281d,141 (80-3-58 57.80%),104 (0.74),←,
32,"Jetta, Lewis",24y 336d,81 (50-2-29 62.96%),73 (0.90),←,
12,"Kennedy, Josh",25y 289d,114 (68-2-44 60.53%),67 (0.59),101 (63-2-36 63.37%),63 (0.62)
11,"Laidler, Jeremy",24y 243d,28 (16-1-11 58.93%),3 (0.11),2 (1-0-1 50.00%),1 (0.50)
9,"Malceski, Nick",29y 233d,154 (98-2-54 64.29%),60 (0.39),←,
21,"McGlynn, Ben",28y 242d,128 (73-2-53 57.81%),145 (1.13),84 (50-2-32 60.71%),117 (1.39)
3,"McVeigh, Jarrad",28y 363d,222 (131-4-87 59.91%),158 (0.71),←,
6,"Mitchell, Tom",20y 309d,17 (10-0-7 58.82%),13 (0.76),←,
5,"OKeefe, Ryan",33y 71d,285 (164-4-117 58.25%),260 (0.91),←,
26,"Parker, Luke",21y 162d,60 (37-1-22 62.50%),39 (0.65),←,
38,"Pyke, Mike",30y 12d,74 (44-1-29 60.14%),42 (0.57),←,
24,"Rampe, Dane",23y 307d,26 (15-1-10 59.62%),2 (0.08),←,
25,"Richards, Ted",31y 84d,209 (122-4-83 59.33%),32 (0.15),176 (103-4-69 59.66%),13 (0.07)
30,"Roberts-Thomson, Lewis",30y 209d,176 (104-1-71 59.38%),53 (0.30),←,
16,"Rohan, Gary",22y 302d,30 (16-1-13 55.00%),25 (0.83),←,
2,"Shaw, Rhyce",32y 171d,196 (105-1-90 53.83%),42 (0.21),102 (57-1-44 56.37%),22 (0.22)
40,"Smith, Nick",25y 297d,101 (59-2-40 59.41%),9 (0.09),←,
Totals,Totals,26y 241d,2486 (1456-37-993 58.57%),1791 (0.72),,
C,"Longmire, John",43y 95d,77 (49-2-26 64.94%),,←,
