Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
30,"Bayes, Mark",24y 41d,118 (60-0-58 50.85%),92 (0.78),←,
39,"Capper, Warwick",27y 317d,116 (51-0-65 43.97%),369 (3.18),82 (41-0-41 50.00%),298 (3.63)
7,"Carroll, Dennis",30y 169d,188 (89-0-99 47.34%),95 (0.51),←,
29,"Cordy, Neil",32y 17d,210 (83-0-127 39.52%),32 (0.15),71 (32-0-39 45.07%),4 (0.06)
6,"Eustice, Mark",28y 70d,137 (59-0-78 43.07%),54 (0.39),46 (18-0-28 39.13%),9 (0.20)
9,"Henwood, Wayne",28y 192d,75 (32-0-43 42.67%),45 (0.60),←,
47,"Higgins, Leon",22y 302d,58 (22-0-36 37.93%),50 (0.86),←,
14,"Kelly, Paul",21y 271d,13 (2-0-11 15.38%),5 (0.38),←,
3,"Lewis, Dale",21y 356d,7 (1-0-6 14.29%),7 (1.00),←,
18,"Lloyd, Matthew",25y 259d,22 (10-0-12 45.45%),5 (0.23),←,
32,"Love, Jason",25y 143d,49 (21-2-26 44.90%),77 (1.57),4 (1-0-3 25.00%),8 (2.00)
45,"McKenzie, Warren",26y 268d,72 (42-1-29 59.03%),46 (0.64),5 (1-0-4 20.00%),3 (0.60)
10,"Mitchell, Barry",25y 139d,131 (61-0-70 46.56%),176 (1.34),←,
35,"Murphy, David",28y 245d,118 (53-0-65 44.92%),73 (0.62),←,
15,"Toohey, Bernard",28y 66d,207 (104-0-103 50.24%),101 (0.49),113 (57-0-56 50.44%),66 (0.58)
48,"Tunbridge, Brad",27y 89d,8 (2-0-6 25.00%),3 (0.38),←,
20,"West, Jim",25y 13d,25 (5-0-20 20.00%),36 (1.44),←,
27,"Wheeler, Sanford",21y 19d,14 (2-0-12 14.29%),3 (0.21),←,
2,"Williams, Greg",27y 207d,131 (72-0-59 54.96%),119 (0.91),97 (54-0-43 55.67%),109 (1.12)
26,"Wright, Stephen",30y 50d,225 (101-0-124 44.89%),242 (1.08),←,
Totals,Totals,26y 162d,1924 (872-3-1049 45.32%),1630 (0.85),,
C,"Kinnear, Col",43y 197d,49 (17-0-32 34.69%),,←,
