Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
21,"Aleer, Leek",23y 354d,22 (13-0-9 59.09%),,←,
9,"Angwin, Ryan",22y 241d,27 (17-0-10 62.96%),3 (0.11),←,
7,"Ash, Lachie",24y 50d,122 (65-1-56 53.69%),8 (0.07),←,
14,"Bedford, Toby",25y 75d,80 (53-0-27 66.25%),43 (0.54),62 (41-0-21 66.13%),34 (0.55)
32,"Briggs, Kieren",25y 308d,67 (41-0-26 61.19%),13 (0.19),←,
46,"Brown, Callum",24y 360d,61 (36-0-25 59.02%),66 (1.08),←,
5,"Cadman, Aaron",21y 160d,56 (36-0-20 64.29%),78 (1.39),←,
17,"Callaghan, Finn",22y 106d,68 (39-0-29 57.35%),12 (0.18),←,
3,"Coniglio, Stephen",31y 238d,224 (106-1-117 47.54%),123 (0.55),←,
37,"Fonti, Joe",20y 229d,19 (15-0-4 78.95%),,←,
12,"Green, Tom",24y 199d,112 (58-1-53 52.23%),48 (0.43),←,
4,"Greene, Toby",31y 319d,258 (128-2-128 50.00%),410 (1.59),←,
35,"Gruzewski, Max",21y 20d,9 (7-0-2 77.78%),7 (0.78),←,
27,"Himmelberg, Harry",29y 94d,198 (111-2-85 56.57%),163 (0.82),←,
39,"Idun, Connor",25y 12d,114 (62-1-51 54.82%),,←,
2,"Jones, Darcy",21y 129d,34 (21-0-13 61.76%),27 (0.79),←,
33,"OHalloran, Xavier",25y 30d,87 (47-1-39 54.60%),32 (0.37),←,
26,"Riccardi, Jake",25y 276d,86 (48-0-38 55.81%),108 (1.26),←,
24,"Rowston, Harry",20y 363d,15 (10-0-5 66.67%),1 (0.07),←,
20,"Stringer, Jake",31y 107d,226 (113-1-112 50.22%),392 (1.73),14 (9-0-5 64.29%),25 (1.79)
15,"Taylor, Sam",26y 97d,128 (71-0-57 55.47%),2 (0.02),←,
1,"Thomas, Harvey",20y 2d,37 (23-0-14 62.16%),16 (0.43),←,
6,"Whitfield, Lachie",31y 23d,254 (130-4-120 51.97%),71 (0.28),←,
Totals,Totals,25y 22d,2304 (1250-14-1040 54.25%),1623 (0.70),,
C,"Kingsley, Adam",49y 355d,72 (44-0-28 61.11%),,←,
