Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Ash, Lachie",2,1,2,4,,,,2.0,,2.0,,1.0,,1.0,,2.0,3.0,1.0,,1.0,,,86.0
18,"Cameron, Jeremy",9,3,2,11,2,1.0,,3.0,,2.0,,1.0,1.0,,,5.0,6.0,2.0,2.0,1.0,,1.0,94.0
3,"Coniglio, Stephen",8,2,3,11,,1.0,,1.0,,2.0,2.0,2.0,,2.0,,4.0,6.0,,1.0,,,,92.0
35,"Corr, Aidan",12,6,5,17,,,,3.0,5.0,,,1.0,,,,4.0,9.0,,,1.0,,,86.0
16,"Daniels, Brent",5,4,8,13,,,,3.0,,4.0,1.0,2.0,1.0,,,5.0,9.0,,,1.0,,1.0,83.0
1,"Davis, Phil",3,2,4,7,,,,2.0,3.0,,,,2.0,,,2.0,5.0,,,3.0,,,55.0
24,"de Boer, Matt",6,3,5,11,,,,2.0,1.0,3.0,1.0,4.0,1.0,2.0,,3.0,8.0,,,,,1.0,83.0
31,"Finlayson, Jeremy",8,2,2,10,1,1.0,3.0,3.0,,4.0,3.0,1.0,1.0,1.0,,5.0,5.0,,,1.0,,,69.0
12,"Green, Tom",5,2,13,18,1,,,,2.0,1.0,7.0,3.0,1.0,1.0,,11.0,7.0,,,1.0,,,67.0
4,"Greene, Toby",11,5,8,19,3,,,,,1.0,2.0,5.0,,3.0,3.0,9.0,10.0,2.0,3.0,2.0,,,90.0
9,"Hately, Jackson",3,1,5,8,,,,,1.0,,1.0,1.0,,,,4.0,4.0,,,1.0,,,75.0
19,"Haynes, Nick",12,8,4,16,,,,1.0,2.0,,,3.0,1.0,1.0,1.0,5.0,11.0,1.0,,10.0,,,92.0
27,"Himmelberg, Harry",4,2,1,5,,,,4.0,,1.0,,1.0,,1.0,,1.0,2.0,,,2.0,,,77.0
2,"Hopper, Jacob",5,1,9,14,,,,6.0,2.0,1.0,3.0,6.0,1.0,4.0,,10.0,5.0,,,1.0,,,78.0
22,"Kelly, Josh",11,3,10,21,1,,,6.0,1.0,4.0,3.0,2.0,,,,4.0,14.0,,,,,2.0,89.0
41,"Mumford, Shane",2,3,7,9,,,17.0,4.0,1.0,1.0,4.0,5.0,1.0,4.0,,5.0,4.0,,1.0,5.0,,,87.0
36,"Perryman, Harry",7,2,7,14,1,,,,1.0,4.0,1.0,3.0,,2.0,,6.0,7.0,,,1.0,,1.0,86.0
23,"Shaw, Heath",13,5,3,16,,,1.0,1.0,7.0,,1.0,1.0,,,,3.0,13.0,,,1.0,,,94.0
15,"Taylor, Sam",2,3,6,8,,,,1.0,2.0,,,2.0,1.0,1.0,,6.0,2.0,1.0,,8.0,,,95.0
8,"Ward, Callan",6,,8,14,1,,,5.0,2.0,1.0,4.0,2.0,1.0,,,7.0,6.0,,,,,1.0,70.0
6,"Whitfield, Lachie",15,6,9,24,,1.0,,2.0,1.0,5.0,1.0,6.0,4.0,2.0,,8.0,14.0,,,2.0,,,94.0
29,"Williams, Zac",14,,7,21,,,,2.0,7.0,1.0,3.0,4.0,,,,6.0,13.0,,,1.0,,,58.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,163,64,128,291,10,6.0,21.0,51.0,38.0,37.0,37.0,56.0,16.0,25.0,4.0,115.0,163.0,7.0,7.0,43.0,,7.0,
Opposition,Opposition,177,72,112,289,9,10.0,55.0,65.0,27.0,48.0,30.0,47.0,25.0,16.0,2.0,127.0,155.0,11.0,9.0,25.0,1.0,5.0,
