Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
2,"Carr, Josh",28y 89d,184 (115-1-68 62.77%),100 (0.54),79 (38-0-41 48.10%),40 (0.51)
15,"Crowley, Ryan",24y 144d,67 (31-0-36 46.27%),53 (0.79),←,
25,"Dodd, Steven",25y 37d,72 (35-0-37 48.61%),4 (0.06),←,
41,"Duffield, Paul",23y 173d,19 (7-0-12 36.84%),4 (0.21),←,
33,"Farmer, Jeff",31y 33d,245 (113-0-132 46.12%),479 (1.96),127 (61-0-66 48.03%),220 (1.73)
14,"Grover, Antoni",28y 138d,144 (64-0-80 44.44%),19 (0.13),←,
42,"Head, Josh",25y 111d,3 (2-0-1 66.67%),1 (0.33),←,
35,"Ibbotson, Garrick",20y 134d,15 (4-0-11 26.67%),8 (0.53),←,
17,"Johnson, Mark",30y 65d,203 (115-2-86 57.14%),96 (0.47),9 (3-0-6 33.33%),4 (0.44)
37,"Johnson, Michael",23y 281d,69 (35-0-34 50.72%),12 (0.17),←,
23,"Mayne, Chris",19y 268d,12 (4-0-8 33.33%),9 (0.75),←,
8,"McManus, Shaun",32y 169d,227 (90-0-137 39.65%),95 (0.42),←,
18,"McPharlin, Luke",26y 239d,128 (66-0-62 51.56%),86 (0.67),116 (58-0-58 50.00%),83 (0.72)
16,"Mundy, David",23y 7d,81 (39-0-42 48.15%),18 (0.22),←,
28,"Murphy, Ryan",23y 64d,37 (20-0-17 54.05%),37 (1.00),←,
10,"Palmer, Rhys",19y 165d,15 (3-0-12 20.00%),7 (0.47),←,
7,"Peake, Brett",25y 22d,53 (28-0-25 52.83%),26 (0.49),←,
31,"Sandilands, Aaron",25y 234d,110 (56-0-54 50.91%),34 (0.31),←,
3,"Schammer, Byron",23y 36d,100 (54-0-46 54.00%),28 (0.28),←,
20,"Tarrant, Chris",27y 313d,196 (87-0-109 44.39%),353 (1.80),35 (12-0-23 34.29%),54 (1.54)
22,"Thornton, Scott",25y 320d,68 (31-0-37 45.59%),8 (0.12),←,
34,"Warnock, Robert",21y 190d,21 (10-0-11 47.62%),4 (0.19),←,
Totals,Totals,25y 64d,2069 (1009-3-1057 48.77%),1481 (0.72),,
C,"Harvey, Mark",43y 46d,24 (8-0-16 33.33%),,←,
