Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Ablett, Luke",2,1,8,10,,,,2.0,,,1.0,,,,,6.0,4.0,,,2.0,,2.0,84.0
11,"Barlow, Ed",10,5,7,17,,,,4.0,5.0,3.0,,2.0,2.0,,,3.0,15.0,1.0,,6.0,,1.0,64.0
14,"Bird, Craig",9,5,15,24,,,,,,3.0,5.0,2.0,,,,9.0,15.0,1.0,,1.0,1.0,1.0,91.0
6,"Bolton, Craig",9,8,10,19,,,,2.0,7.0,1.0,,,1.0,,,5.0,15.0,,,6.0,3.0,,93.0
24,"Bolton, Jude",13,7,12,25,1,1.0,,4.0,,6.0,4.0,,1.0,,,12.0,12.0,1.0,1.0,2.0,,,88.0
37,"Goodes, Adam",10,9,7,17,,,,1.0,,5.0,,2.0,1.0,2.0,,7.0,10.0,2.0,1.0,2.0,,1.0,97.0
39,"Grundy, Heath",12,7,14,26,,,,1.0,2.0,1.0,,2.0,,1.0,,6.0,20.0,2.0,1.0,5.0,,,96.0
4,"Hannebery, Dan",7,3,11,18,,,,,1.0,2.0,4.0,3.0,1.0,1.0,,7.0,11.0,,,,,,65.0
15,"Jack, Kieren",7,5,9,16,,,,5.0,,5.0,,1.0,,,,3.0,14.0,,,,,1.0,84.0
16,"Jolly, Darren",7,2,7,14,3,,26.0,5.0,1.0,1.0,2.0,,1.0,,1.0,5.0,9.0,1.0,1.0,2.0,,1.0,79.0
31,"Kirk, Brett",4,3,13,17,,,,9.0,3.0,,1.0,1.0,,1.0,,4.0,14.0,,,1.0,,,83.0
29,"Mattner, Martin",15,5,6,21,1,,,2.0,4.0,2.0,1.0,,,,,2.0,17.0,,1.0,5.0,2.0,,85.0
3,"McVeigh, Jarrad",12,5,19,31,2,1.0,,,1.0,,3.0,,,,,7.0,23.0,,1.0,3.0,2.0,,88.0
33,"Moore, Jarred",8,2,11,19,1,1.0,,1.0,1.0,6.0,5.0,1.0,1.0,,,10.0,9.0,,,,,,80.0
5,"OKeefe, Ryan",14,3,11,25,1,,,3.0,3.0,1.0,3.0,4.0,1.0,1.0,3.0,8.0,17.0,1.0,,2.0,2.0,,90.0
19,"OLoughlin, Michael",3,1,3,6,,1.0,,3.0,,1.0,1.0,3.0,1.0,3.0,,2.0,4.0,,,,,,93.0
38,"Pyke, Mike",1,,6,7,,,6.0,1.0,,,2.0,4.0,1.0,3.0,,4.0,3.0,,,1.0,,,45.0
30,"Roberts-Thomson, Lewis",9,9,9,18,,,,2.0,2.0,,,5.0,,4.0,,5.0,12.0,1.0,,2.0,,,100.0
2,"Shaw, Rhyce",19,5,10,29,,,,,5.0,,1.0,5.0,1.0,4.0,2.0,4.0,21.0,,,,14.0,,77.0
40,"Smith, Nick",7,5,10,17,,,,3.0,2.0,1.0,,1.0,2.0,,,7.0,10.0,,,3.0,,,83.0
27,"Thornton, Kristin",6,1,3,9,,,,3.0,,3.0,1.0,2.0,,,,4.0,5.0,,,,,,53.0
18,"White, Jesse",3,2,1,4,1,1.0,,1.0,,,,4.0,,2.0,,2.0,2.0,1.0,2.0,1.0,,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,187,93,202,389,10,8.0,32.0,52.0,37.0,41.0,34.0,42.0,14.0,22.0,6.0,122.0,262.0,11.0,8.0,44.0,24.0,7.0,
Opposition,Opposition,195,88,125,320,6,14.0,32.0,64.0,29.0,44.0,29.0,33.0,22.0,14.0,,111.0,199.0,7.0,14.0,39.0,13.0,3.0,
