North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Anderson, Jed",11,2,5,16,,1.0,,12.0,,3.0,5.0,3.0,2.0,1.0,,10.0,6.0,,1.0,,,,72.0
18,"Atley, Shaun",12,1,10,22,,,,1.0,1.0,4.0,2.0,1.0,,,,9.0,13.0,,,1.0,1.0,2.0,85.0
50,"Brown, Ben",8,6,2,10,2,3.0,2.0,,,2.0,,1.0,1.0,1.0,,4.0,6.0,1.0,3.0,,,1.0,92.0
10,"Cunnington, Ben",6,2,10,16,,,,3.0,1.0,,6.0,2.0,2.0,1.0,,12.0,4.0,1.0,,1.0,,,74.0
9,"Davies-Uniacke, Luke",10,1,3,13,,,,4.0,1.0,5.0,7.0,2.0,,1.0,,9.0,3.0,1.0,,,,,69.0
14,"Dumont, Trent",7,1,10,17,1,,,2.0,1.0,2.0,3.0,5.0,1.0,2.0,,11.0,6.0,,,3.0,,1.0,87.0
24,"Durdin, Sam",6,3,2,8,,,,3.0,5.0,1.0,,,1.0,,,2.0,7.0,,,6.0,1.0,,84.0
6,"Garner, Taylor",7,5,9,16,1,,,3.0,,3.0,1.0,4.0,,1.0,,8.0,8.0,2.0,1.0,3.0,1.0,,79.0
22,"Goldstein, Todd",7,4,6,13,,,42.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,,6.0,5.0,2.0,,5.0,,,83.0
20,"Larkey, Nick",6,5,3,9,1,,4.0,1.0,1.0,3.0,,,,,,2.0,7.0,1.0,1.0,,,,88.0
11,"McDonald, Luke",12,4,8,20,,,,3.0,,4.0,1.0,2.0,2.0,,,9.0,11.0,,,5.0,,,90.0
17,"Pittard, Jasper",12,7,3,15,,,,2.0,2.0,1.0,1.0,2.0,1.0,,,4.0,12.0,,,7.0,,,79.0
13,"Polec, Jared",9,,9,18,,,,3.0,3.0,1.0,3.0,2.0,1.0,,,8.0,10.0,,,1.0,1.0,,84.0
12,"Simpkin, Jy",6,2,3,9,,,,3.0,,4.0,2.0,4.0,,3.0,,4.0,6.0,,,,,,72.0
25,"Tarrant, Robbie",7,3,4,11,,,,3.0,3.0,1.0,,2.0,,,,3.0,8.0,1.0,,10.0,,,89.0
26,"Thomas, Tarryn",9,3,3,12,2,1.0,,5.0,,3.0,3.0,2.0,2.0,1.0,,9.0,3.0,2.0,2.0,,,,70.0
16,"Thompson, Scott",7,2,5,12,,,,2.0,6.0,1.0,,1.0,2.0,1.0,,5.0,5.0,,,6.0,,,92.0
28,"Turner, Kayne",9,2,9,18,2,,,1.0,,4.0,,3.0,,1.0,,9.0,9.0,,,1.0,,1.0,84.0
2,"Williams, Marley",11,1,13,24,,,,3.0,3.0,3.0,,8.0,1.0,2.0,,9.0,13.0,,,4.0,,1.0,84.0
32,"Wood, Mason",2,,3,5,,1.0,,5.0,,2.0,,2.0,1.0,1.0,,2.0,4.0,,,2.0,,,81.0
7,"Ziebell, Jack",9,1,7,16,1,,,11.0,3.0,2.0,3.0,9.0,3.0,5.0,,9.0,7.0,,,1.0,,,84.0
44,"Zurhaar, Cameron",4,1,6,10,,,,3.0,,2.0,2.0,2.0,,1.0,,7.0,3.0,,,1.0,,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,177,56,133,310,10,8.0,48.0,74.0,31.0,52.0,41.0,61.0,22.0,25.0,,151.0,156.0,11.0,8.0,57.0,4.0,6.0,
Opposition,Opposition,222,87,152,374,14,7.0,55.0,89.0,41.0,47.0,56.0,45.0,25.0,22.0,6.0,154.0,219.0,15.0,11.0,65.0,6.0,11.0,
