Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
2,"Armstrong, Steven",6,5,13,19,,,,4.0,1.0,3.0,,3.0,,,,6.0,12.0,,,1.0,,,95.0
3,"Bizzell, Clint",7,3,6,13,,,,,3.0,,1.0,2.0,2.0,,,7.0,8.0,,,1.0,,,89.0
25,"Brown, Nathan",17,9,13,30,,,,2.0,5.0,3.0,1.0,3.0,2.0,1.0,3.0,6.0,25.0,,,1.0,,,95.0
32,"Bruce, Cameron",7,2,11,18,1,1.0,,6.0,,2.0,1.0,3.0,,1.0,,6.0,13.0,1.0,1.0,,1.0,1.0,100.0
41,"Carroll, Nathan",5,4,4,9,,,,,4.0,,,,,,,,7.0,,,2.0,1.0,,93.0
35,"Ferguson, Ryan",1,4,5,6,,,1.0,,,1.0,,2.0,,2.0,,2.0,5.0,,,2.0,,1.0,82.0
30,"Godfrey, Simon",9,2,6,15,1,,,5.0,,6.0,3.0,1.0,1.0,1.0,,2.0,12.0,,,2.0,,,91.0
18,"Green, Brad",17,9,12,29,1,,1.0,1.0,2.0,7.0,4.0,3.0,1.0,2.0,,4.0,24.0,,1.0,2.0,,2.0,100.0
1,"Heffernan, Chris",3,1,2,5,,,,1.0,,,,1.0,1.0,,,2.0,3.0,,,,,,66.0
11,"Jolly, Darren",2,,1,3,,,4.0,,,,2.0,,1.0,,,2.0,1.0,,,,,,30.0
23,"McDonald, James",14,10,16,30,,,,1.0,3.0,5.0,6.0,1.0,1.0,1.0,,11.0,19.0,,,1.0,1.0,,95.0
37,"Miller, Brad",1,1,2,3,,,,1.0,1.0,,,2.0,,,,1.0,2.0,,,1.0,,,66.0
9,"Neitz, David",7,7,,7,5,1.0,2.0,2.0,,,,4.0,,1.0,,4.0,3.0,4.0,7.0,1.0,,,100.0
27,"Rivers, Jared",4,2,,4,,,,2.0,,,,,1.0,,,1.0,2.0,,,,,,39.0
24,"Robertson, Russell",14,8,1,15,4,2.0,,1.0,,6.0,,2.0,3.0,,,6.0,9.0,2.0,2.0,,1.0,2.0,100.0
6,"Thompson, Scott",6,4,6,12,1,,1.0,1.0,,2.0,,1.0,,1.0,,5.0,7.0,1.0,,1.0,,,49.0
42,"Walsh, Peter",9,2,10,19,,,,2.0,,3.0,2.0,2.0,2.0,1.0,,13.0,6.0,,,1.0,,1.0,100.0
10,"Ward, Daniel",17,8,8,25,,,,,4.0,5.0,1.0,2.0,,,,5.0,18.0,1.0,,2.0,4.0,,100.0
45,"Whelan, Matthew",15,7,5,20,1,,,1.0,1.0,3.0,2.0,1.0,,,,7.0,12.0,,1.0,,1.0,,100.0
34,"White, Jeff",10,1,5,15,,,18.0,2.0,,2.0,3.0,2.0,,1.0,,5.0,10.0,,,4.0,,,70.0
26,"Williams, Luke",3,2,1,4,1,,,1.0,,1.0,,,,,,1.0,3.0,,1.0,,,1.0,56.0
13,"Yze, Adem",9,3,7,16,,,,7.0,4.0,1.0,4.0,,2.0,,,7.0,5.0,,,1.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,183,94,134,317,15,8.0,27.0,40.0,28.0,50.0,30.0,35.0,17.0,12.0,3.0,103.0,206.0,9.0,13.0,23.0,9.0,8.0,
Opposition,Opposition,219,120,91,310,17,10.0,34.0,39.0,34.0,47.0,31.0,33.0,12.0,17.0,3.0,100.0,202.0,13.0,14.0,39.0,15.0,12.0,
