Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",23y 279d,96 (38-0-58 39.58%),46 (0.48),←,
5,"Broadbent, Matthew",21y 279d,39 (10-0-29 25.64%),13 (0.33),←,
32,"Butcher, John",20y 308d,8 (2-0-6 25.00%),19 (2.38),←,
27,"Carlile, Alipate",25y 6d,97 (37-0-60 38.14%),4 (0.04),←,
1,"Cassisi, Domenic",29y 227d,190 (95-1-94 50.26%),73 (0.38),←,
30,"Chaplin, Troy",26y 73d,128 (51-1-76 40.23%),10 (0.08),←,
18,"Cornes, Kane",29y 122d,229 (117-1-111 51.31%),81 (0.35),←,
7,"Ebert, Brad",22y 34d,82 (29-0-53 35.37%),41 (0.50),6 (1-0-5 16.67%),8 (1.33)
8,"Hartlett, Hamish",21y 266d,37 (9-0-28 24.32%),15 (0.41),←,
2,"Hitchcock, Cameron",21y 308d,31 (8-0-23 25.81%),29 (0.94),←,
16,"Jacobs, Ben",20y 118d,18 (2-0-16 11.11%),4 (0.22),←,
44,"Logan, Tom",26y 309d,93 (31-0-62 33.33%),22 (0.24),90 (31-0-59 34.44%),22 (0.24)
35,"McCarthy, John",22y 169d,24 (13-0-11 54.17%),12 (0.50),6 (1-0-5 16.67%),2 (0.33)
31,"Pfeiffer, Darren",24y 221d,10 (3-0-7 30.00%),5 (0.50),3 (0-0-3 0.00%),1 (0.33)
4,"Renouf, Brent",24y 3d,55 (29-1-25 53.64%),11 (0.20),3 (0-0-3 0.00%),2 (0.67)
15,"Rodan, David",28y 211d,170 (62-0-108 36.47%),128 (0.75),105 (43-0-62 40.95%),85 (0.81)
43,"Stewart, Daniel",23y 189d,28 (5-0-23 17.86%),26 (0.93),←,
14,"Stewart, Paul",24y 301d,50 (17-0-33 34.00%),6 (0.12),←,
9,"Surjan, Jacob",26y 265d,114 (52-0-62 45.61%),17 (0.15),←,
12,"Trengove, Jackson",21y 186d,46 (10-0-36 21.74%),5 (0.11),←,
39,"Westhoff, Justin",25y 218d,95 (37-0-58 38.95%),128 (1.35),←,
40,"Young, Aaron",19y 152d,2 (0-0-2 0.00%),1 (0.50),←,
Totals,Totals,24y 43d,1642 (657-4-981 40.01%),696 (0.42),,
C,"Primus, Matthew",37y 115d,35 (9-0-26 25.71%),,←,
