Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
48,"Bishop, Matthew",22y 324d,5 (3-0-2 60.00%),1 (0.20),←,
40,"Bradly, Mark",21y 127d,1 (0-0-1 0.00%),,←,
20,"Febey, Matthew",28y 285d,109 (48-0-61 44.04%),28 (0.26),←,
21,"Febey, Steven",28y 285d,190 (96-0-94 50.53%),28 (0.15),←,
4,"Grgic, Brent",18y 235d,17 (6-0-11 35.29%),10 (0.59),←,
15,"Hopgood, Paul",24y 314d,91 (39-0-52 42.86%),8 (0.09),←,
27,"Ingerson, Anthony",28y 230d,87 (32-0-55 36.78%),40 (0.46),50 (16-0-34 32.00%),15 (0.30)
16,"Johnstone, Travis",17y 318d,8 (4-0-4 50.00%),9 (1.13),←,
36,"Leoncelli, Andrew",23y 318d,27 (9-0-18 33.33%),4 (0.15),←,
3,"Lyon, Garry",30y 260d,211 (118-1-92 56.16%),393 (1.86),←,
35,"McDonald, Anthony",25y 352d,28 (8-0-20 28.57%),9 (0.32),←,
23,"McDonald, James",21y 238d,14 (7-0-7 50.00%),9 (0.64),←,
43,"Rigoni, Guy",23y 308d,10 (6-0-4 60.00%),2 (0.20),←,
5,"Schwarz, David",25y 311d,84 (35-1-48 42.26%),127 (1.51),←,
10,"Seecamp, Marcus",25y 308d,109 (39-0-70 35.78%),15 (0.14),58 (21-0-37 36.21%),5 (0.09)
1,"Shanahan, Jamie",30y 176d,134 (70-1-63 52.61%),,9 (6-0-3 66.67%),
29,"Smith, Shaun",28y 343d,105 (48-1-56 46.19%),131 (1.25),58 (21-0-37 36.21%),93 (1.60)
39,"Smoker, Craig",20y 57d,10 (6-0-4 60.00%),9 (0.90),←,
49,"Ward, Daniel",20y 326d,1 (0-0-1 0.00%),,←,
34,"White, Jeff",21y 101d,42 (19-0-23 45.24%),29 (0.69),10 (6-0-4 60.00%),11 (1.10)
22,"Woewodin, Shane",21y 323d,32 (10-0-22 31.25%),7 (0.22),←,
13,"Yze, Adem",20y 252d,57 (20-0-37 35.09%),25 (0.44),←,
Totals,Totals,24y 97d,1372 (623-4-745 45.41%),884 (0.64),,
C,"Daniher, Neale",37y 105d,10 (6-0-4 60.00%),,←,
