Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
36,"Amartey, Joel",25y 215d,57 (38-1-18 67.54%),82 (1.44),←,
26,"Bice, Riley",24y 191d,3 (2-0-1 66.67%),1 (0.33),←,
22,"Blakey, Nick",25y 37d,132 (74-1-57 56.44%),40 (0.30),←,
16,"Campbell, Braeden",23y 60d,75 (46-1-28 62.00%),19 (0.25),←,
33,"Cleary, Caiden",20y 31d,6 (5-0-1 83.33%),2 (0.33),←,
13,"Florent, Oliver",26y 257d,172 (97-1-74 56.69%),50 (0.29),←,
4,"Grundy, Brodie",30y 355d,224 (120-2-102 54.02%),72 (0.32),30 (21-0-9 70.00%),2 (0.07)
29,"Hamling, Joel",31y 361d,94 (44-0-50 46.81%),,3 (2-0-1 66.67%),
40,"Hanily, Tom",19y 309d,4 (2-0-2 50.00%),4 (1.00),←,
9,"Hayward, Will",26y 161d,167 (95-1-71 57.19%),207 (1.24),←,
5,"Heeney, Isaac",28y 335d,205 (130-1-74 63.66%),263 (1.28),←,
17,"Jordon, James",24y 106d,95 (69-1-25 73.16%),26 (0.27),30 (21-0-9 70.00%),9 (0.30)
19,"Ladhams, Peter",27y 81d,55 (35-0-20 63.64%),29 (0.53),23 (13-0-10 56.52%),8 (0.35)
44,"Lloyd, Jake",31y 197d,253 (156-1-96 61.86%),43 (0.17),←,
30,"McCartin, Tom",25y 96d,136 (79-0-57 58.09%),30 (0.22),←,
2,"McLean, Hayden",26y 75d,81 (48-1-32 59.88%),78 (0.96),←,
24,"Rampe, Dane",34y 307d,255 (164-2-89 64.71%),9 (0.04),←,
34,"Roberts, Matt",21y 248d,34 (24-0-10 70.59%),4 (0.12),←,
8,"Rowbottom, James",24y 198d,121 (70-1-50 58.26%),36 (0.30),←,
12,"Sheldrick, Angus",21y 149d,12 (6-1-5 54.17%),4 (0.33),←,
1,"Warner, Chad",23y 321d,89 (56-0-33 62.92%),85 (0.96),←,
37,"Warner, Corey",21y 180d,13 (7-0-6 53.85%),4 (0.31),←,
15,"Wicks, Sam",25y 203d,70 (45-0-25 64.29%),44 (0.63),←,
Totals,Totals,25y 258d,2353 (1412-15-926 60.01%),1132 (0.48),,
C,"Cox, Dean",43y 247d,4 (2-0-2 50.00%),,←,
