Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
28,"Arnott, Simon",23y 146d,45 (24-1-20 54.44%),26 (0.58),15 (6-0-9 40.00%),11 (0.73)
6,"Barnes, John",30y 39d,154 (83-2-69 54.55%),77 (0.50),142 (77-1-64 54.58%),65 (0.46)
8,"Burns, Ronnie",26y 119d,79 (42-1-36 53.80%),137 (1.73),←,
51,"Clarke, David",19y 56d,6 (1-0-5 16.67%),3 (0.50),←,
33,"Corrigan, Paul",21y 345d,40 (18-0-22 45.00%),6 (0.15),←,
7,"Graham, Ben",25y 250d,100 (62-0-38 62.00%),19 (0.19),←,
37,"Harley, Tom",20y 357d,3 (2-0-1 66.67%),1 (0.33),2 (1-0-1 50.00%),
3,"Houlihan, Adam",21y 95d,18 (13-0-5 72.22%),18 (1.00),←,
1,"King, Steven",20y 230d,56 (28-0-28 50.00%),24 (0.43),←,
29,"Lowther, Daniel",22y 82d,30 (16-0-14 53.33%),8 (0.27),←,
44,"Lynch, Tristan",25y 322d,67 (32-2-33 49.25%),12 (0.18),12 (6-0-6 50.00%),4 (0.33)
17,"McGrath, Tim",28y 276d,177 (106-1-70 60.17%),15 (0.08),170 (102-1-67 60.29%),15 (0.09)
31,"Mensch, David",26y 330d,111 (69-0-42 62.16%),112 (1.01),←,
39,"Milburn, Darren",22y 86d,39 (15-0-24 38.46%),19 (0.49),←,
34,"Rahilly, James",20y 25d,26 (9-0-17 34.62%),3 (0.12),←,
15,"Riccardi, Peter",26y 205d,159 (93-1-65 58.81%),156 (0.98),←,
12,"Sholl, Brad",26y 242d,105 (59-1-45 56.67%),35 (0.33),103 (59-1-43 57.77%),35 (0.34)
24,"Simpson, Hamish",23y 174d,10 (3-0-7 30.00%),,←,
4,"Snell, Jason",21y 348d,43 (21-0-22 48.84%),38 (0.88),←,
20,"Steinfort, Carl",22y 100d,38 (19-0-19 50.00%),14 (0.37),←,
26,"Stoneham, Barry",31y 151d,219 (127-2-90 58.45%),198 (0.90),←,
40,"Wojcinski, David",18y 295d,4 (3-0-1 75.00%),1 (0.25),←,
Totals,Totals,23y 344d,1529 (845-11-673 55.26%),922 (0.60),,
C,"Ayres, Gary",38y 285d,109 (61-1-47 56.42%),,←,
