Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
5,"Bond, Shane",23y 269d,72 (41-1-30 57.64%),27 (0.38),38 (17-1-20 46.05%),7 (0.18)
26,"Burgoyne, Peter",21y 65d,27 (12-1-14 46.30%),23 (0.85),←,
7,"Chalmers, Brett",25y 346d,61 (25-1-35 41.80%),13 (0.21),11 (5-0-6 45.45%),5 (0.45)
12,"Cockatoo-Collins, Che",24y 30d,87 (49-3-35 58.05%),114 (1.31),2 (2-0-0 100.00%),5 (2.50)
37,"Dew, Stuart",19y 229d,18 (7-1-10 41.67%),14 (0.78),←,
19,"Dickie, Donald",26y 331d,43 (19-2-22 46.51%),17 (0.40),←,
11,"Eagleton, Nathan",20y 145d,42 (19-2-21 47.62%),34 (0.81),←,
17,"Fiegert, Nigel",23y 66d,16 (8-1-7 53.13%),5 (0.31),←,
8,"Francis, Fabian",25y 162d,47 (20-1-26 43.62%),22 (0.47),24 (13-1-10 56.25%),5 (0.21)
10,"Francou, Josh",24y 240d,46 (21-2-23 47.83%),31 (0.67),←,
31,"French, Barnaby",23y 130d,2 (2-0-0 100.00%),,←,
29,"Kingsley, Adam",23y 227d,36 (18-1-17 51.39%),13 (0.36),←,
20,"Lade, Brendon",22y 268d,46 (21-2-23 47.83%),37 (0.80),←,
9,"Lyle, Brayden",26y 29d,70 (34-2-34 50.00%),11 (0.16),44 (20-2-22 47.73%),6 (0.14)
33,"Mead, Darren",28y 6d,46 (21-2-23 47.83%),3 (0.07),←,
14,"Paxman, Stephen",28y 121d,144 (42-1-101 29.51%),20 (0.14),42 (20-1-21 48.81%),2 (0.05)
2,"Primus, Matthew",24y 82d,61 (20-2-39 34.43%),15 (0.25),41 (19-2-20 48.78%),10 (0.24)
6,"Schofield, Jarrad",24y 64d,65 (41-0-24 63.08%),40 (0.62),2 (2-0-0 100.00%),6 (3.00)
36,"Stevens, Nick",19y 91d,19 (9-1-9 50.00%),15 (0.79),←,
16,"Tredrea, Warren",20y 101d,20 (10-0-10 50.00%),39 (1.95),←,
1,"Wanganeen, Gavin",25y 290d,164 (92-5-67 57.62%),87 (0.53),37 (19-2-16 54.05%),24 (0.65)
15,"Wilson, Michael",22y 134d,45 (21-2-22 48.89%),21 (0.47),←,
Totals,Totals,23y 289d,1177 (552-33-592 46.90%),601 (0.51),,
C,"Williams, Mark",40y 226d,2 (2-0-0 100.00%),,←,
