Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Ballantyne, Hayden",11,4,3,14,1,2.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,3.0,10.0,1.0,2.0,2.0,,,85.0
41,"Banfield, Bailey",12,5,8,20,,,,2.0,1.0,4.0,3.0,5.0,1.0,1.0,,6.0,13.0,,,1.0,,,84.0
19,"Blakely, Connor",6,3,15,21,,,,2.0,2.0,,,5.0,,2.0,,8.0,16.0,1.0,,1.0,,,81.0
8,"Brayshaw, Andrew",8,5,6,14,1,,,6.0,1.0,2.0,2.0,3.0,,1.0,,5.0,8.0,,,1.0,,,69.0
5,"Cerra, Adam",10,3,8,18,,,,6.0,4.0,5.0,5.0,3.0,2.0,1.0,,8.0,10.0,,,1.0,,1.0,63.0
36,"Cox, Brennan",6,4,2,8,1,,1.0,1.0,,3.0,1.0,,,,,4.0,5.0,2.0,1.0,2.0,,2.0,86.0
12,"Crowden, Mitch",2,,6,8,,,,2.0,,2.0,1.0,,,,,2.0,6.0,,,2.0,,,84.0
44,"Duman, Taylin",6,2,2,8,,,,1.0,1.0,,,4.0,,2.0,,3.0,7.0,1.0,,5.0,,,87.0
7,"Fyfe, Nat",17,8,16,33,,1.0,7.0,4.0,,4.0,11.0,7.0,3.0,2.0,3.0,26.0,11.0,6.0,,2.0,,,83.0
21,"Hamling, Joel",7,3,5,12,,,,1.0,5.0,,,1.0,2.0,,,6.0,7.0,,,11.0,,,96.0
32,"Hill, Stephen",7,1,5,12,,,,,2.0,1.0,2.0,3.0,1.0,1.0,,3.0,9.0,,,2.0,,1.0,70.0
15,"Hughes, Ethan",5,2,7,12,,,,1.0,2.0,1.0,,1.0,3.0,,,6.0,7.0,1.0,,3.0,,,76.0
26,"Langdon, Ed",11,3,11,22,,,,2.0,2.0,1.0,1.0,6.0,2.0,2.0,,6.0,17.0,,,1.0,,,82.0
3,"Matera, Brandon",9,1,5,14,,1.0,,2.0,,3.0,,4.0,2.0,,,6.0,8.0,,,,,,81.0
23,"McCarthy, Cam",5,2,2,7,1,1.0,,1.0,1.0,2.0,,1.0,1.0,1.0,,3.0,3.0,,1.0,,,,94.0
16,"Mundy, David",6,4,12,18,,1.0,,1.0,1.0,4.0,1.0,4.0,1.0,1.0,,7.0,11.0,,,,,,91.0
27,"Neale, Lachie",14,3,21,35,,,,2.0,1.0,1.0,10.0,1.0,1.0,,,18.0,16.0,,,1.0,1.0,,77.0
25,"Pearce, Alex",6,5,6,12,,,,2.0,,,,3.0,,2.0,,4.0,8.0,,,3.0,,,97.0
38,"Ryan, Luke",9,5,4,13,,,,,3.0,1.0,,1.0,,1.0,,5.0,8.0,,,3.0,,,86.0
31,"Sandilands, Aaron",2,1,9,11,,,49.0,,,3.0,5.0,,2.0,,,10.0,1.0,1.0,,3.0,,,82.0
18,"Tucker, Darcy",7,3,8,15,,2.0,,3.0,3.0,1.0,1.0,2.0,1.0,,,4.0,12.0,,,1.0,,,61.0
14,"Wilson, Nathan",14,6,5,19,,,,,7.0,3.0,,6.0,1.0,1.0,,4.0,13.0,,,3.0,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,180,73,166,346,4,9.0,57.0,41.0,37.0,42.0,43.0,62.0,24.0,19.0,3.0,147.0,206.0,13.0,4.0,48.0,1.0,4.0,
Opposition,Opposition,222,106,181,403,15,20.0,16.0,69.0,36.0,64.0,23.0,58.0,19.0,24.0,3.0,127.0,271.0,9.0,17.0,46.0,12.0,15.0,
