Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
35,"Bond, Chris",5,1,2,7,,1.0,,2.0,,,,,2.0,2.0,,,,,,,,,
32,"Bourke, David",2,2,2,4,,,,1.0,,,,,,,,,,,,,,,
22,"Bower, Nathan",9,2,2,11,1,1.0,,,,,,,1.0,,,,,,,,,,
17,"Broderick, Paul",12,4,6,18,2,,,1.0,,,,,,1.0,,,,,,,,,
21,"Bulluss, Paul",6,4,1,7,,,,,,,,,,1.0,,,,,,,,,
9,"Campbell, Wayne",22,3,2,24,2,1.0,,,,,,,1.0,2.0,,,,,,,,,
15,"Charles, Justin",,,1,1,,,1.0,,,,,,,,,,,,,,,,
14,"Dear, Greg",3,1,1,4,,,7.0,2.0,,,,,3.0,2.0,,,,,,,,,
20,"Elliott, Jamie",,,1,1,,,,,,,,,,,,,,,,,,,
25,"Gale, Brendon",10,7,3,13,,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,
11,"Gale, Michael",7,2,6,13,,,,,,,,,1.0,,,,,,,,,,
23,"Jurica, Stephen",5,4,1,6,4,,,2.0,,,,,2.0,,,,,,,,,,
3,"Kellaway, Duncan",8,3,4,12,,,,3.0,,,,,2.0,1.0,,,,,,,,,
33,"Knights, Matthew",9,4,6,15,,,,5.0,,,,,2.0,,,,,,,,,,
27,"Maxfield, Stuart",13,1,4,17,1,2.0,,4.0,,,,,,,,,,,,,,,
6,"Naish, Chris",8,3,2,10,1,3.0,,1.0,,,,,,,,,,,,,,,
19,"Neeld, Mark",9,2,2,11,1,3.0,,4.0,,,,,2.0,1.0,,,,,,,,,
7,"Prescott, Ashley",12,,2,14,,,,2.0,,,,,,3.0,,,,,,,,,
4,"Rogers, Matthew",8,2,4,12,,,,1.0,,,,,,,,,,,,,,,
5,"Tape, Jamie",5,3,4,9,,,,2.0,,,,,3.0,1.0,,,,,,,,,
41,"Turner, Scott",5,4,3,8,,,,2.0,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,158,52,59,217,12,13.0,10.0,33.0,,,,,21.0,16.0,,,,,,,,,
Opposition,Opposition,190,81,94,284,17,13.0,14.0,21.0,,,,,16.0,21.0,6.0,,,,,,,,
