Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
23,"Bode, Matthew",19y 320d,13 (5-0-8 38.46%),8 (0.62),←,
3,"Breuer, Shayne",26y 247d,110 (63-3-44 58.64%),101 (0.92),39 (17-2-20 46.15%),24 (0.62)
26,"Burgoyne, Peter",21y 106d,33 (14-1-18 43.94%),28 (0.85),←,
7,"Chalmers, Brett",26y 22d,65 (27-1-37 42.31%),14 (0.22),15 (7-0-8 46.67%),6 (0.40)
12,"Cockatoo-Collins, Che",24y 71d,90 (50-3-37 57.22%),120 (1.33),5 (3-0-2 60.00%),11 (2.20)
35,"Cornes, Chad",19y 184d,3 (1-0-2 33.33%),2 (0.67),←,
28,"Daniels, Stephen",22y 254d,29 (12-2-15 44.83%),1 (0.03),←,
37,"Dew, Stuart",19y 270d,24 (9-1-14 39.58%),23 (0.96),←,
8,"Francis, Fabian",25y 203d,51 (22-1-28 44.12%),22 (0.43),28 (15-1-12 55.36%),5 (0.18)
10,"Francou, Josh",24y 281d,52 (23-2-27 46.15%),34 (0.65),←,
31,"French, Barnaby",23y 171d,8 (4-0-4 50.00%),2 (0.25),←,
18,"Harwood, Mark",21y 37d,7 (2-1-4 35.71%),2 (0.29),←,
29,"Kingsley, Adam",23y 268d,42 (20-1-21 48.81%),13 (0.31),←,
9,"Lyle, Brayden",26y 70d,74 (36-2-36 50.00%),12 (0.16),48 (22-2-24 47.92%),7 (0.15)
33,"Mead, Darren",28y 47d,52 (23-2-27 46.15%),3 (0.06),←,
4,"Naish, Chris",27y 230d,160 (67-2-91 42.50%),228 (1.42),17 (8-1-8 50.00%),16 (0.94)
14,"Paxman, Stephen",28y 162d,150 (44-1-105 29.67%),20 (0.13),48 (22-1-25 46.88%),2 (0.04)
27,"Poulton, Jared",22y 24d,4 (2-0-2 50.00%),2 (0.50),←,
6,"Schofield, Jarrad",24y 105d,71 (43-0-28 60.56%),46 (0.65),8 (4-0-4 50.00%),12 (1.50)
36,"Stevens, Nick",19y 132d,25 (11-1-13 46.00%),19 (0.76),←,
16,"Tredrea, Warren",20y 142d,26 (12-0-14 46.15%),52 (2.00),←,
15,"Wilson, Michael",22y 175d,51 (23-2-26 47.06%),22 (0.43),←,
Totals,Totals,23y 193d,1140 (513-26-601 45.00%),774 (0.68),,
C,"Williams, Mark",40y 267d,8 (4-0-4 50.00%),,←,
