Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
16,"Brownless, Bill",30y 117d,196 (116-2-78 59.69%),439 (2.24),←,
8,"Burns, Ronnie",24y 73d,30 (18-1-11 61.67%),57 (1.90),←,
2,"Colbert, Leigh",21y 352d,74 (49-1-24 66.89%),33 (0.45),←,
33,"Corrigan, Paul",19y 299d,5 (2-0-3 40.00%),,←,
36,"Graham, Ben",23y 204d,58 (40-0-18 68.97%),5 (0.09),←,
22,"Hargreaves, Tim",21y 360d,47 (20-1-26 43.62%),65 (1.38),5 (3-0-2 60.00%),8 (1.60)
32,"Hocking, Garry",28y 229d,194 (114-2-78 59.28%),176 (0.91),←,
3,"Houlihan, Adam",19y 49d,6 (5-0-1 83.33%),8 (1.33),←,
13,"Kilpatrick, Glenn",24y 269d,46 (26-0-20 56.52%),7 (0.15),20 (12-0-8 60.00%),3 (0.15)
1,"King, Steven",18y 184d,20 (10-0-10 50.00%),5 (0.25),←,
18,"Lynch, Paul",23y 219d,32 (23-0-9 71.88%),11 (0.34),←,
21,"Mansfield, Michael",25y 290d,126 (76-1-49 60.71%),72 (0.57),←,
17,"McGrath, Tim",26y 230d,130 (84-1-45 65.00%),12 (0.09),123 (80-1-42 65.45%),12 (0.10)
28,"McKinnon, Martin",21y 324d,53 (27-1-25 51.89%),25 (0.47),28 (17-1-10 62.50%),18 (0.64)
23,"Pickering, Liam",28y 258d,93 (57-1-35 61.83%),43 (0.46),71 (48-1-22 68.31%),35 (0.49)
15,"Riccardi, Peter",24y 159d,112 (72-1-39 64.73%),113 (1.01),←,
27,"Sanderson, Brenton",23y 87d,52 (31-1-20 60.58%),12 (0.23),42 (29-1-12 70.24%),7 (0.17)
12,"Sholl, Brad",24y 196d,58 (36-1-21 62.93%),10 (0.17),56 (36-1-19 65.18%),10 (0.18)
37,"Simpson, Sean",27y 39d,99 (60-1-38 61.11%),17 (0.17),92 (59-1-32 64.67%),16 (0.17)
26,"Stoneham, Barry",29y 105d,182 (108-2-72 59.89%),163 (0.90),←,
10,"Tanner, Grant",26y 305d,60 (38-1-21 64.17%),27 (0.45),←,
Totals,Totals,24y 190d,1673 (1012-18-643 60.49%),1300 (0.78),,
C,"Ayres, Gary",36y 239d,57 (37-1-19 65.79%),,←,
