Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
28,"Arnott, Simon",17,2,6,23,1,1.0,,2.0,1.0,5.0,,,1.0,,,6.0,16.0,,,,,,
8,"Burns, Ronnie",8,1,12,20,3,,,2.0,,1.0,3.0,3.0,1.0,2.0,1.0,12.0,8.0,,1.0,1.0,,,
51,"Clarke, David",8,2,3,11,1,,,1.0,2.0,3.0,1.0,5.0,1.0,1.0,,4.0,8.0,,1.0,2.0,,,
33,"Corrigan, Paul",11,2,5,16,,,,2.0,1.0,3.0,2.0,3.0,,1.0,,8.0,9.0,1.0,,,,,
35,"Finocchiaro, Tim",5,2,3,8,1,,,,1.0,,3.0,,,,,4.0,4.0,,,,,,
7,"Graham, Ben",5,3,3,8,,,,3.0,1.0,,1.0,1.0,1.0,,,4.0,4.0,1.0,,,,,
37,"Harley, Tom",4,2,3,7,,,,,1.0,1.0,,1.0,,,,4.0,3.0,1.0,,,1.0,,
3,"Houlihan, Adam",2,3,4,6,1,,,,,,1.0,1.0,,1.0,,1.0,5.0,,1.0,,,,
1,"King, Steven",10,3,6,16,,2.0,17.0,4.0,2.0,2.0,6.0,4.0,1.0,2.0,,8.0,7.0,1.0,1.0,4.0,,,
29,"Lowther, Daniel",3,2,3,6,,,,1.0,,,1.0,,,,,1.0,5.0,,,,,,
21,"Mansfield, Michael",10,6,5,15,2,,,1.0,,4.0,2.0,,,2.0,,6.0,11.0,1.0,2.0,1.0,,,
17,"McGrath, Tim",14,4,9,23,,,,,4.0,1.0,,2.0,2.0,,,7.0,15.0,1.0,,,,,
31,"Mensch, David",5,3,1,6,,,3.0,,,1.0,2.0,,1.0,,,2.0,4.0,,,1.0,,,
39,"Milburn, Darren",6,4,4,10,,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,,,7.0,4.0,1.0,1.0,2.0,2.0,,
23,"Pickering, Liam",11,3,6,17,1,,,1.0,2.0,3.0,2.0,2.0,2.0,,,6.0,11.0,,,2.0,,,
15,"Riccardi, Peter",14,1,5,19,2,1.0,,3.0,1.0,6.0,3.0,3.0,1.0,,,11.0,8.0,,1.0,1.0,,,
30,"Scarlett, Matthew",,,,,,,,1.0,,,,,,,,,,,,,,,
12,"Sholl, Brad",17,5,7,24,,,,1.0,8.0,3.0,2.0,1.0,2.0,1.0,,9.0,14.0,,,2.0,,,
24,"Simpson, Hamish",6,6,7,13,,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,,10.0,4.0,3.0,,,,,
4,"Snell, Jason",6,5,2,8,,1.0,,,,4.0,,,,,,,8.0,,,1.0,,,
20,"Steinfort, Carl",13,8,6,19,,,,4.0,,6.0,1.0,2.0,2.0,1.0,,7.0,14.0,2.0,1.0,4.0,,,
26,"Stoneham, Barry",10,10,5,15,3,2.0,2.0,2.0,,3.0,,,,2.0,3.0,12.0,4.0,7.0,5.0,5.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,77,105,290,15,11.0,24.0,31.0,26.0,48.0,33.0,30.0,19.0,13.0,4.0,129.0,166.0,19.0,14.0,26.0,3.0,,
Opposition,Opposition,170,62,96,266,12,8.0,36.0,23.0,26.0,43.0,45.0,26.0,13.0,19.0,2.0,115.0,155.0,13.0,15.0,20.0,14.0,,
