Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
41,"Banfield, Bailey",21y 166d,26 (10-0-16 38.46%),6 (0.23),←,
19,"Blakely, Connor",23y 162d,58 (22-0-36 37.93%),2 (0.03),←,
8,"Brayshaw, Andrew",19y 276d,37 (15-0-22 40.54%),12 (0.32),←,
35,"Carter, Jason",19y 212d,2 (1-0-1 50.00%),,←,
5,"Cerra, Adam",19y 308d,39 (16-0-23 41.03%),9 (0.23),←,
6,"Conca, Reece",26y 364d,124 (67-1-56 54.44%),25 (0.20),20 (9-0-11 45.00%),2 (0.10)
12,"Crowden, Mitch",20y 105d,12 (5-0-7 41.67%),4 (0.33),←,
4,"Darcy, Sean",21y 60d,25 (7-0-18 28.00%),6 (0.24),←,
44,"Duman, Taylin",21y 115d,22 (10-0-12 45.45%),1 (0.05),←,
7,"Fyfe, Nat",27y 327d,171 (93-1-77 54.68%),146 (0.85),←,
21,"Hamling, Joel",26y 124d,83 (40-0-43 48.19%),,60 (24-0-36 40.00%),
9,"Hill, Bradley",26y 33d,147 (94-0-53 63.95%),79 (0.54),52 (20-0-32 38.46%),21 (0.40)
15,"Hughes, Ethan",24y 247d,48 (18-0-30 37.50%),4 (0.08),←,
26,"Langdon, Ed",23y 191d,66 (25-0-41 37.88%),31 (0.47),←,
2,"Logue, Griffin",21y 120d,21 (8-0-13 38.10%),1 (0.05),←,
3,"Matera, Brandon",27y 153d,137 (46-1-90 33.94%),167 (1.22),36 (15-0-21 41.67%),43 (1.19)
16,"Mundy, David",34y 22d,314 (160-1-153 51.11%),136 (0.43),←,
31,"Sandilands, Aaron",36y 248d,270 (149-0-121 55.19%),98 (0.36),←,
28,"Schultz, Lachie",21y 254d,6 (2-0-4 33.33%),4 (0.67),←,
39,"Switkowski, Sam",22y 264d,18 (8-0-10 44.44%),6 (0.33),←,
18,"Tucker, Darcy",22y 200d,68 (22-0-46 32.35%),29 (0.43),←,
10,"Walters, Michael",28y 216d,149 (75-1-73 50.67%),256 (1.72),←,
Totals,Totals,24y 156d,1843 (893-5-945 48.45%),1022 (0.55),,
C,"Lyon, Ross",52y 276d,304 (172-5-127 57.40%),,183 (96-1-86 52.73%),
