Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Ashcroft, Marcus",13,8,4,17,,,,1.0,,,,,2.0,1.0,,,,,,,,,
22,"Bain, David",15,2,2,17,2,1.0,,3.0,,,,,2.0,1.0,,,,,,,,,
8,"Cameron, David",2,,3,5,1,1.0,,2.0,,,,,,,,,,,,,,,
25,"Campbell, Matthew",10,3,7,17,1,,3.0,,,,,,,1.0,,,,,,,,,
1,"Champion, Richard",12,5,4,16,,1.0,,2.0,,,,,1.0,2.0,,,,,,,,,
2,"Curran, Peter",9,2,3,12,,,1.0,1.0,,,,,3.0,1.0,,,,,,,,,
4,"Gastev, John",10,4,6,16,,,,3.0,,,,,2.0,,,,,,,,,,
38,"Gibson, Michael",7,1,4,11,,,,,,,,,2.0,3.0,,,,,,,,,
14,"Hamilton, Shane",14,9,6,20,,2.0,,,,,,,2.0,1.0,,,,,,,,,
5,"Hardie, Brad",12,1,4,16,1,2.0,,,,,,,1.0,2.0,,,,,,,,,
7,"McIvor, Scott",4,3,6,10,,,,,,,,,,,,,,,,,,,
19,"McLean, Michael",23,3,11,34,,1.0,,1.0,,,,,4.0,4.0,,,,,,,,,
24,"Merrett, Roger",6,5,5,11,2,,3.0,3.0,,,,,2.0,2.0,,,,,,,,,
26,"Noonan, Danny",8,3,6,14,,,,,,,,,,2.0,,,,,,,,,
28,"OBrien, Cameron",12,8,,12,5,5.0,,2.0,,,,,1.0,1.0,,,,,,,,,
31,"OKeeffe, David",11,4,3,14,,,,1.0,,,,,2.0,4.0,,,,,,,,,
30,"Ryan, Matthew",10,1,7,17,,,,2.0,,,,,,1.0,,,,,,,,,
23,"Schache, Laurence",8,,6,14,,,,1.0,,,,,2.0,1.0,,,,,,,,,
46,"Wearne, David",6,2,2,8,,,,1.0,,,,,,,,,,,,,,,
21,"Zanotti, Mark",8,6,7,15,,,,1.0,,,,,,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,70,96,296,12,16.0,7.0,24.0,,,,,26.0,29.0,,,,,,,,,
Opposition,Opposition,236,67,103,339,27,28.0,37.0,13.0,,,,,29.0,26.0,6.0,,,,,,,,
