St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
26,"Battle, Josh",23y 233d,62 (30-0-32 48.39%),26 (0.42),←,
16,"Butler, Dan",25y 323d,92 (57-0-35 61.96%),105 (1.14),47 (26-0-21 55.32%),52 (1.11)
5,"Crouch, Brad",28y 98d,121 (62-0-59 51.24%),44 (0.36),26 (14-0-12 53.85%),10 (0.38)
4,"Gresham, Jade",24y 241d,101 (46-1-54 46.04%),108 (1.07),←,
47,"Hayes, Jack",26y 47d,5 (4-0-1 80.00%),6 (1.20),←,
22,"Higgins, Jack",23y 34d,67 (43-1-23 64.93%),70 (1.04),24 (13-0-11 54.17%),41 (1.71)
8,"Hill, Bradley",28y 287d,196 (120-0-76 61.22%),88 (0.45),47 (26-0-21 55.32%),9 (0.19)
20,"Howard, Dougal",26y 28d,90 (47-0-43 52.22%),15 (0.17),45 (24-0-21 53.33%),1 (0.02)
12,"King, Max",21y 289d,44 (23-0-21 52.27%),77 (1.75),←,
31,"Lienert, Jarrod",27y 260d,28 (18-0-10 64.29%),1 (0.04),5 (5-0-0 100.00%),
21,"Long, Ben",24y 244d,64 (27-1-36 42.97%),26 (0.41),←,
19,"Marshall, Rowan",26y 149d,71 (33-0-38 46.48%),39 (0.55),←,
36,"McKenzie, Daniel",25y 340d,67 (30-0-37 44.78%),8 (0.12),←,
28,"Membrey, Tim",27y 331d,137 (64-2-71 47.45%),234 (1.71),136 (63-2-71 47.06%),234 (1.72)
33,"Paton, Ben",23y 185d,41 (21-0-20 51.22%),4 (0.10),←,
6,"Ross, Sebastian",28y 350d,166 (66-2-98 40.36%),30 (0.18),←,
35,"Sinclair, Jack",27y 69d,125 (54-1-70 43.60%),44 (0.35),←,
9,"Steele, Jack",26y 130d,125 (55-1-69 44.40%),50 (0.40),108 (47-1-60 43.98%),41 (0.38)
7,"Wanganeen-Milera, Nasiah",19y 59d,6 (5-0-1 83.33%),,←,
29,"Webster, Jimmy",28y 298d,118 (45-1-72 38.56%),4 (0.03),←,
44,"Wilkie, Callum",26y 43d,69 (35-0-34 50.72%),1 (0.01),←,
17,"Windhager, Marcus",18y 341d,3 (3-0-0 100.00%),,←,
32,"Wood, Mason",28y 221d,80 (41-0-39 51.25%),85 (1.06),15 (11-0-4 73.33%),9 (0.60)
Totals,Totals,25y 216d,1878 (929-10-939 49.47%),1065 (0.57),,
C,"Ratten, Brett",50y 285d,172 (88-1-83 51.45%),,52 (28-0-24 53.85%),
