North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Anthony, Liam",14,3,19,33,,2.0,,,4.0,4.0,3.0,3.0,,1.0,,8.0,25.0,,,2.0,,,83.0
33,"Campbell, Matt",4,2,1,5,,1.0,,6.0,,2.0,1.0,,,,,1.0,4.0,,1.0,,,,70.0
11,"Firrito, Michael",2,1,10,12,,,,3.0,,1.0,1.0,2.0,,2.0,,4.0,7.0,,,1.0,2.0,,91.0
38,"Gibson, Josh",10,2,6,16,,,,7.0,1.0,1.0,3.0,1.0,3.0,1.0,,7.0,10.0,,,2.0,,,85.0
22,"Goldstein, Todd",5,4,5,10,,3.0,14.0,,1.0,,1.0,3.0,,2.0,,4.0,6.0,1.0,,1.0,,,69.0
24,"Greenwood, Levi",3,2,4,7,,,,6.0,2.0,2.0,,3.0,,2.0,,3.0,4.0,,,3.0,,,79.0
17,"Grima, Nathan",11,7,2,13,,,,3.0,2.0,,,2.0,1.0,1.0,,3.0,10.0,1.0,,4.0,,,92.0
6,"Hansen, Lachlan",7,4,4,11,,1.0,1.0,1.0,,,1.0,3.0,1.0,1.0,,4.0,7.0,,,2.0,,,90.0
39,"Harding, Leigh",4,4,,4,2,,,,,,,,,,,,5.0,,3.0,,,,28.0
29,"Harvey, Brent",15,5,17,32,1,1.0,,2.0,2.0,4.0,2.0,3.0,2.0,,,8.0,25.0,,1.0,1.0,4.0,,90.0
21,"Jones, Corey",7,6,7,14,,3.0,,3.0,,5.0,,1.0,1.0,,,5.0,9.0,,2.0,2.0,,1.0,88.0
1,"McIntosh, Hamish",7,4,13,20,1,1.0,16.0,3.0,1.0,2.0,2.0,,,,,12.0,9.0,2.0,2.0,3.0,,,90.0
42,"McMahon, Scott",10,5,6,16,,,,4.0,1.0,,1.0,,,,,3.0,13.0,,,4.0,2.0,,95.0
20,"Petrie, Drew",13,11,3,16,2,2.0,,3.0,,8.0,1.0,,1.0,,,6.0,10.0,2.0,3.0,2.0,,2.0,88.0
5,"Power, Sam",10,5,13,23,,,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,,4.0,18.0,,,,,1.0,85.0
30,"Pratt, Daniel",15,7,3,18,,1.0,,2.0,4.0,1.0,1.0,,,,,2.0,16.0,1.0,1.0,3.0,,,78.0
3,"Rawlings, Brady",7,6,20,27,,,,1.0,3.0,,1.0,2.0,1.0,1.0,,7.0,20.0,,,3.0,,,93.0
7,"Simpson, Adam",10,1,10,20,,,1.0,6.0,1.0,4.0,2.0,1.0,3.0,,,10.0,10.0,1.0,1.0,1.0,,1.0,72.0
9,"Swallow, Andrew",12,5,5,17,1,,,9.0,,5.0,2.0,1.0,4.0,1.0,,9.0,10.0,1.0,1.0,2.0,2.0,,76.0
12,"Thomas, Lindsay",10,3,4,14,4,1.0,,5.0,,1.0,2.0,1.0,2.0,,,8.0,5.0,1.0,2.0,1.0,1.0,1.0,81.0
16,"Thompson, Scott",6,5,8,14,,,,1.0,7.0,,,1.0,3.0,1.0,,7.0,7.0,,,10.0,,,96.0
14,"Urquhart, Gavin",10,6,6,16,,,,4.0,2.0,1.0,,4.0,,3.0,,1.0,16.0,,,1.0,1.0,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,98,166,358,11,18.0,33.0,71.0,32.0,43.0,26.0,33.0,23.0,18.0,,116.0,246.0,10.0,17.0,48.0,12.0,6.0,
Opposition,Opposition,198,106,124,322,14,10.0,40.0,53.0,30.0,49.0,35.0,42.0,18.0,23.0,6.0,106.0,207.0,5.0,13.0,38.0,6.0,10.0,
