Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Abraham, Winston",10,4,3,13,2,1.0,,2.0,1.0,3.0,2.0,1.0,,2.0,,9.0,4.0,2.0,2.0,3.0,,,
26,"Bell, Peter",20,6,8,28,,4.0,,6.0,3.0,4.0,8.0,4.0,1.0,,,8.0,19.0,1.0,2.0,4.0,1.0,,
12,"Blakey, John",17,7,5,22,1,1.0,,2.0,3.0,5.0,4.0,1.0,1.0,,1.0,10.0,12.0,3.0,1.0,1.0,,,
22,"Burton, Matthew",1,1,5,6,,,19.0,2.0,,2.0,1.0,,,2.0,,2.0,4.0,,,,,,
16,"Capuano, Mathew",5,2,,5,,,6.0,,,3.0,1.0,,2.0,,,3.0,2.0,,,,1.0,,
18,"Carey, Wayne",19,10,2,21,5,3.0,1.0,3.0,2.0,3.0,,3.0,2.0,1.0,3.0,13.0,8.0,3.0,5.0,1.0,2.0,,
23,"Clayton, Shane",13,8,2,15,,,,2.0,,6.0,1.0,2.0,,1.0,,5.0,10.0,,,3.0,,,
2,"Colbert, Leigh",6,3,4,10,,1.0,,2.0,,3.0,,4.0,,,,6.0,4.0,1.0,1.0,,,,
6,"Grant, Shannon",6,2,5,11,,,1.0,2.0,1.0,3.0,1.0,1.0,1.0,,,6.0,4.0,,,,,,
29,"Harvey, Brent",13,4,5,18,1,2.0,,,,3.0,4.0,2.0,,,,9.0,9.0,,2.0,1.0,,,
34,"King, David",13,4,4,17,,,,1.0,7.0,2.0,5.0,2.0,3.0,,,7.0,9.0,,,3.0,1.0,,
27,"Lange, Adam",2,,,2,,1.0,,,,,,,,,,1.0,1.0,,,,,,
35,"Makepeace, Troy",7,3,2,9,1,1.0,,6.0,,3.0,1.0,,1.0,,,5.0,4.0,,,2.0,,,
5,"McCartney, Jason",9,3,2,11,,,3.0,,6.0,,,1.0,1.0,1.0,,2.0,8.0,,,2.0,,,
31,"McKernan, Corey",9,6,1,10,2,1.0,6.0,,1.0,3.0,,3.0,1.0,,,4.0,7.0,,3.0,1.0,,,
44,"Motlop, Shannon",4,2,3,7,,1.0,,,,2.0,2.0,,1.0,,,5.0,2.0,,1.0,,2.0,,
28,"Pickett, Byron",10,2,2,12,1,,,1.0,5.0,5.0,2.0,1.0,3.0,1.0,,7.0,5.0,,,4.0,4.0,,
13,"Pike, Martin",12,5,5,17,,1.0,,3.0,7.0,1.0,3.0,2.0,3.0,1.0,,8.0,8.0,1.0,1.0,1.0,,,
3,"Rawlings, Brady",1,,1,2,,,,2.0,1.0,,,,,,,1.0,1.0,,,1.0,,,
7,"Simpson, Adam",11,3,5,16,,,,3.0,2.0,3.0,4.0,,1.0,,,4.0,9.0,,,2.0,,,
25,"Spaull, John",4,1,2,6,1,,,1.0,,,2.0,,,,,4.0,2.0,,1.0,1.0,,,
10,"Stevens, Anthony",5,2,5,10,,,,4.0,2.0,,,2.0,,5.0,,1.0,9.0,,,2.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,78,71,268,14,19.0,36.0,42.0,41.0,54.0,41.0,29.0,21.0,14.0,4.0,120.0,141.0,11.0,19.0,32.0,11.0,,
Opposition,Opposition,183,72,118,301,14,18.0,24.0,40.0,30.0,66.0,34.0,35.0,14.0,21.0,2.0,114.0,182.0,11.0,12.0,26.0,11.0,,
