Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
46,"Addison, Dylan",10,7,6,16,,1.0,,2.0,,2.0,,3.0,1.0,2.0,,4.0,12.0,,,2.0,,,84.0
18,"Cameron, Jeremy",3,1,1,4,1,1.0,,2.0,,1.0,,5.0,1.0,3.0,,3.0,1.0,,1.0,1.0,,,88.0
3,"Coniglio, Stephen",7,7,12,19,1,,,5.0,2.0,1.0,1.0,,,,,3.0,16.0,,,,,,74.0
35,"Corr, Aidan",10,5,2,12,,,,3.0,3.0,1.0,1.0,,,,,2.0,8.0,,,2.0,,,90.0
26,"Giles, Jonathan",1,,1,2,,,9.0,2.0,1.0,,,,,,,1.0,1.0,,,4.0,,,93.0
38 ↓,"Gilham, Stephen",4,4,5,9,,,,1.0,4.0,,1.0,,2.0,,,5.0,4.0,,,6.0,,,64.0
2,"Hampton, Curtly",9,5,9,18,,,1.0,2.0,,2.0,1.0,3.0,,1.0,,5.0,14.0,,1.0,1.0,1.0,,85.0
33,"Hoskin-Elliott, Will",10,2,2,12,1,3.0,,3.0,,3.0,2.0,1.0,1.0,,,6.0,5.0,,1.0,1.0,,1.0,85.0
22 ↑,"Kelly, Josh",,,,,,,,,,,,,,,,,,,,,,,6.0
40,"Kennedy, Adam",7,5,10,17,,,,3.0,2.0,2.0,1.0,1.0,,,,3.0,13.0,,,2.0,4.0,,87.0
41,"Mumford, Shane",3,,5,8,,,20.0,4.0,,2.0,3.0,5.0,1.0,2.0,,4.0,4.0,,,1.0,,1.0,90.0
7,"Palmer, Rhys",6,3,5,11,1,1.0,1.0,4.0,1.0,3.0,1.0,1.0,3.0,1.0,,4.0,8.0,,,1.0,1.0,,88.0
12,"Patton, Jonathon",7,4,,7,,1.0,,1.0,,1.0,,1.0,,,,,7.0,,1.0,1.0,,,90.0
9,"Scully, Tom",10,8,10,20,1,,,4.0,1.0,5.0,1.0,3.0,,,,4.0,16.0,,,1.0,1.0,,90.0
23,"Shaw, Heath",12,5,1,13,,,,1.0,6.0,,,5.0,,2.0,,2.0,9.0,,,2.0,,,96.0
5,"Shiel, Dylan",15,3,19,34,,,,8.0,1.0,3.0,7.0,4.0,5.0,1.0,,13.0,22.0,,,1.0,,,79.0
10,"Smith, Devon",11,4,5,16,,2.0,,4.0,,6.0,1.0,1.0,1.0,1.0,,5.0,11.0,,1.0,1.0,,1.0,84.0
20,"Tomlinson, Adam",12,10,8,20,,,2.0,2.0,1.0,2.0,,3.0,,1.0,,,20.0,,,1.0,1.0,1.0,92.0
31,"Townsend, Jacob",7,3,8,15,,,,8.0,2.0,,3.0,3.0,1.0,2.0,,5.0,10.0,,,2.0,,,80.0
17,"Treloar, Adam",16,8,18,34,,,,3.0,3.0,4.0,9.0,4.0,1.0,1.0,,16.0,18.0,,1.0,,1.0,,84.0
8,"Ward, Callan",7,1,12,19,,,1.0,5.0,,4.0,7.0,2.0,,2.0,,12.0,6.0,1.0,,4.0,1.0,1.0,90.0
6,"Whitfield, Lachie",9,4,4,13,,,,2.0,,1.0,,,,,,2.0,12.0,,,1.0,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,176,89,143,319,5,11.0,34.0,69.0,27.0,43.0,39.0,45.0,17.0,19.0,,99.0,217.0,1.0,6.0,35.0,10.0,5.0,
Opposition,Opposition,217,109,194,411,24,10.0,44.0,51.0,35.0,54.0,35.0,39.0,19.0,17.0,6.0,135.0,281.0,15.0,26.0,31.0,18.0,23.0,
