Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
1,"Chapman, Nathan",23y 30d,70 (19-1-50 27.86%),15 (0.21),10 (1-0-9 10.00%),2 (0.20)
17,"Chick, Daniel",22y 116d,54 (21-1-32 39.81%),52 (0.96),←,
23,"Crawford, Justin",21y 78d,37 (18-1-18 50.00%),29 (0.78),20 (7-0-13 35.00%),18 (0.90)
9,"Crawford, Shane",23y 270d,104 (48-1-55 46.63%),80 (0.77),←,
32,"Dixon, Ben",20y 357d,21 (8-0-13 38.10%),23 (1.10),←,
19,"Dunstall, Jason",33y 296d,265 (175-1-89 66.23%),1247 (4.71),←,
34,"Graham, Mark",25y 85d,91 (38-1-52 42.31%),31 (0.34),←,
5,"Harford, Daniel",21y 79d,64 (24-0-40 37.50%),25 (0.39),←,
13,"Hassall, Jon",24y 296d,75 (27-2-46 37.33%),13 (0.17),25 (8-0-17 32.00%),1 (0.04)
3,"Hay, Jonathan",18y 297d,13 (2-0-11 15.38%),2 (0.15),←,
2,"Holland, Nick",23y 312d,66 (25-1-40 38.64%),76 (1.15),←,
11,"Kappler, Darren",33y 134d,181 (58-1-122 32.32%),148 (0.82),35 (13-1-21 38.57%),23 (0.66)
14,"Krummel, Brendan",25y 347d,50 (21-0-29 42.00%),29 (0.58),40 (15-0-25 37.50%),26 (0.65)
37,"Lekkas, Angelo",21y 342d,36 (11-0-25 30.56%),4 (0.11),←,
15,"Lord, Aaron",22y 320d,65 (33-1-31 51.54%),51 (0.78),33 (10-0-23 30.30%),32 (0.97)
7,"McCabe, Luke",21y 300d,39 (16-0-23 41.03%),3 (0.08),←,
10,"Robran, Jonathon",25y 228d,46 (18-0-28 39.13%),4 (0.09),←,
4,"Salmon, Paul",33y 137d,257 (141-3-113 55.45%),529 (2.06),48 (18-1-29 38.54%),20 (0.42)
29,"Tallis, Rayden",22y 362d,60 (23-0-37 38.33%),10 (0.17),←,
6,"Taylor, Richard",24y 327d,64 (25-1-38 39.84%),28 (0.44),←,
8,"Treleven, Craig",27y 357d,47 (19-1-27 41.49%),12 (0.26),←,
30,"Woods, Tony",28y 339d,104 (41-1-62 39.90%),23 (0.22),73 (25-1-47 34.93%),13 (0.18)
Totals,Totals,24y 345d,1809 (811-17-981 44.83%),2434 (1.35),,
C,"Judge, Ken",40y 142d,56 (21-1-34 38.39%),,←,
