Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
24,"Bews, Jed",23y 206d,40 (22-2-16 57.50%),3 (0.08),←,
46,"Blicavs, Mark",26y 102d,104 (71-2-31 69.23%),33 (0.32),←,
12,"Buzza, Wylie",21y 128d,2 (1-1-0 75.00%),2 (1.00),←,
35,"Dangerfield, Patrick",27y 94d,193 (109-1-83 56.74%),214 (1.11),39 (28-1-10 73.08%),51 (1.31)
22,"Duncan, Mitch",26y 28d,150 (111-1-38 74.33%),113 (0.75),←,
29,"Guthrie, Cameron",24y 323d,120 (80-2-38 67.50%),37 (0.31),←,
39,"Guthrie, Zach",19y 8d,2 (1-1-0 75.00%),,←,
26,"Hawkins, Tom",28y 352d,203 (151-2-50 74.88%),423 (2.08),←,
25,"Henderson, Lachie",27y 206d,148 (72-2-74 49.32%),110 (0.74),31 (22-1-8 72.58%),6 (0.19)
8,"Kolodjashnij, Jake",21y 333d,37 (25-2-10 70.27%),,←,
13,"Lonergan, Tom",33y 52d,200 (145-3-52 73.25%),55 (0.28),←,
4,"Mackie, Andrew",32y 335d,272 (202-2-68 74.63%),99 (0.36),←,
27,"Menegola, Sam",25y 123d,20 (14-1-5 72.50%),13 (0.65),←,
32,"Motlop, Steven",26y 118d,127 (85-2-40 67.72%),170 (1.34),←,
21,"Murdoch, Jordan",25y 107d,84 (56-2-26 67.86%),57 (0.68),←,
3,"Parfitt, Brandan",19y 72d,7 (6-0-1 85.71%),5 (0.71),←,
34,"Parsons, James",20y 87d,11 (7-1-3 68.18%),11 (1.00),←,
14,"Selwood, Joel",29y 43d,242 (185-1-56 76.65%),143 (0.59),←,
9,"Smith, Zac",27y 136d,99 (37-1-61 37.88%),46 (0.46),34 (24-1-9 72.06%),15 (0.44)
1,"Stanley, Rhys",26y 219d,95 (45-1-49 47.89%),68 (0.72),37 (24-1-12 66.22%),28 (0.76)
7,"Taylor, Harry",31y 26d,219 (163-2-54 74.89%),56 (0.26),←,
2,"Tuohy, Zach",27y 210d,135 (58-2-75 43.70%),45 (0.33),15 (10-1-4 70.00%),5 (0.33)
Totals,Totals,25y 350d,2510 (1646-34-830 65.58%),1703 (0.68),,
C,"Scott, Chris",41y 66d,157 (112-2-43 71.97%),,←,
