Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
43,"Barlow, Ed",24y 149d,29 (11-2-16 41.38%),21 (0.72),3 (2-0-1 66.67%),3 (1.00)
5,"Boyd, Matthew",28y 302d,176 (89-2-85 51.14%),61 (0.35),←,
17,"Cooney, Adam",25y 268d,164 (88-2-74 54.27%),143 (0.87),←,
4,"Cross, Daniel",28y 87d,171 (85-3-83 50.58%),26 (0.15),←,
40,"Dahlhaus, Luke",18y 308d,3 (2-0-1 66.67%),1 (0.33),←,
13,"Giansiracusa, Daniel",29y 106d,204 (96-4-104 48.04%),232 (1.14),←,
9,"Gilbee, Lindsay",29y 352d,198 (101-2-95 51.52%),116 (0.59),←,
16,"Griffen, Ryan",24y 333d,134 (75-1-58 56.34%),89 (0.66),←,
28,"Hall, Barry",34y 137d,280 (143-3-134 51.61%),703 (2.51),30 (17-0-13 56.67%),92 (3.07)
7,"Higgins, Shaun",23y 113d,79 (42-1-36 53.80%),90 (1.14),←,
30,"Howard, Christian",20y 98d,4 (1-0-3 25.00%),,←,
15,"Hudson, Ben",32y 121d,136 (83-1-52 61.40%),15 (0.11),81 (51-1-29 63.58%),9 (0.11)
19,"Jones, Liam",20y 121d,16 (7-0-9 43.75%),16 (1.00),←,
27,"Minson, Will",26y 75d,115 (64-1-50 56.09%),62 (0.54),←,
38,"Morris, Dale",28y 178d,146 (83-2-61 57.53%),3 (0.02),←,
2,"Murphy, Robert",29y 16d,201 (91-4-106 46.27%),151 (0.75),←,
42,"Picken, Liam",24y 328d,56 (32-0-24 57.14%),19 (0.34),←,
24,"Schofield, Jayden",19y 42d,2 (2-0-0 100.00%),,←,
10,"Sherman, Justin",24y 150d,127 (53-3-71 42.91%),102 (0.80),13 (5-0-8 38.46%),17 (1.31)
14,"Ward, Callan",21y 76d,51 (28-0-23 54.90%),25 (0.49),←,
12,"Williams, Tom",24y 343d,68 (36-1-31 53.68%),4 (0.06),←,
29,"Wood, Easton",21y 294d,20 (11-0-9 55.00%),4 (0.20),←,
Totals,Totals,25y 182d,2380 (1223-32-1125 51.39%),1883 (0.79),,
C,"Eade, Rodney",53y 82d,308 (167-4-137 54.87%),,156 (86-2-68 55.77%),
