St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
28,"Ackland, Cain",24y 80d,42 (25-0-17 59.52%),17 (0.40),30 (17-0-13 56.67%),14 (0.47)
10,"Baker, Steven",26y 13d,124 (55-1-68 44.76%),26 (0.21),←,
14,"Ball, Luke",22y 10d,73 (44-0-29 60.27%),43 (0.59),←,
27,"Blake, Jason",25y 81d,84 (39-1-44 47.02%),18 (0.21),←,
26,"Dal Santo, Nick",22y 102d,85 (45-1-39 53.53%),47 (0.55),←,
22,"Fiora, Aaron",25y 46d,98 (42-0-56 42.86%),38 (0.39),20 (9-0-11 45.00%),13 (0.65)
6,"Fisher, Leigh",22y 46d,13 (11-0-2 84.62%),2 (0.15),←,
25,"Fisher, Sam",23y 329d,38 (24-0-14 63.16%),3 (0.08),←,
9,"Gehrig, Fraser",30y 93d,222 (115-1-106 52.03%),434 (1.95),107 (52-0-55 48.60%),275 (2.57)
18,"Goddard, Brendon",21y 15d,70 (42-0-28 60.00%),19 (0.27),←,
15,"Gram, Jason",22y 38d,19 (9-0-10 47.37%),1 (0.05),17 (8-0-9 47.06%),1 (0.06)
35,"Harvey, Robert",34y 287d,327 (160-3-164 49.39%),192 (0.59),←,
8,"Hudghton, Max",29y 275d,182 (79-2-101 43.96%),14 (0.08),←,
31,"Maguire, Matt",22y 5d,77 (40-0-37 51.95%),18 (0.23),←,
30,"McGough, Mark",21y 347d,48 (23-0-25 47.92%),14 (0.29),11 (5-0-6 45.45%),2 (0.18)
44,"Milne, Stephen",26y 88d,106 (47-1-58 44.81%),220 (2.08),←,
11,"Montagna, Leigh",22y 214d,39 (23-0-16 58.97%),31 (0.79),←,
1,"Peckett, Justin",33y 242d,240 (106-2-132 44.58%),48 (0.20),←,
12,"Riewoldt, Nick",23y 230d,101 (47-1-53 47.03%),183 (1.81),←,
40,"Schwarze, Troy",24y 163d,68 (30-1-37 44.85%),20 (0.29),←,
4,"Thompson, Andrew",33y 226d,204 (93-2-109 46.08%),93 (0.46),←,
13,"Voss, Brett",28y 102d,146 (70-2-74 48.63%),50 (0.34),111 (51-1-59 46.40%),39 (0.35)
Totals,Totals,25y 254d,2406 (1169-18-1219 48.59%),1531 (0.64),,
C,"Thomas, Grant",48y 110d,110 (54-1-55 49.55%),,←,
