Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
31,"Batchelor, Jake",19y 182d,16 (4-1-11 28.13%),,←,
9,"Cotchin, Trent",21y 129d,61 (24-1-36 40.16%),32 (0.52),←,
43,"Dea, Matt",19y 305d,5 (1-0-4 20.00%),,←,
3,"Deledio, Brett",24y 118d,147 (52-4-91 36.73%),99 (0.67),←,
10,"Edwards, Shane",22y 293d,86 (24-4-58 30.23%),38 (0.44),←,
15,"Farmer, Mitch",22y 222d,28 (9-0-19 32.14%),8 (0.29),25 (9-0-16 36.00%),8 (0.32)
41,"Foley, Nathan",25y 340d,107 (34-3-70 33.18%),31 (0.29),←,
25,"Graham, Angus",24y 120d,44 (13-2-29 31.82%),15 (0.34),←,
6,"Grigg, Shaun",23y 117d,61 (24-1-36 40.16%),16 (0.26),18 (6-1-11 36.11%),6 (0.33)
14,"Houli, Bachar",23y 94d,45 (16-2-27 37.78%),14 (0.31),19 (6-1-12 34.21%),5 (0.26)
23,"Jackson, Daniel",25y 111d,101 (30-3-68 31.19%),27 (0.27),←,
28,"King, Jake",27y 141d,73 (20-4-49 30.14%),44 (0.60),←,
4,"Martin, Dustin",20y 49d,40 (12-1-27 31.25%),37 (0.93),←,
13,"Miller, Brad",28y 39d,144 (49-2-93 34.72%),100 (0.69),11 (5-0-6 45.45%),11 (1.00)
20,"Morton, Mitch",24y 198d,68 (22-3-43 34.56%),104 (1.53),56 (16-3-37 31.25%),93 (1.66)
26,"Nahas, Robin",23y 277d,52 (13-2-37 26.92%),54 (1.04),←,
37,"Post, Jayden",21y 252d,19 (5-1-13 28.95%),5 (0.26),←,
18,"Rance, Alex",21y 309d,41 (8-1-32 20.73%),7 (0.17),←,
8,"Riewoldt, Jack",22y 287d,87 (28-3-56 33.91%),191 (2.20),←,
2,"Thursfield, Will",25y 117d,74 (22-3-49 31.76%),,←,
21,"Tuck, Shane",29y 233d,137 (48-3-86 36.13%),58 (0.42),←,
29,"Vickery, Ty",21y 75d,42 (13-2-27 33.33%),39 (0.93),←,
Totals,Totals,23y 215d,1478 (471-46-961 31.87%),919 (0.62),,
C,"Hardwick, Damien",38y 361d,41 (12-1-28 30.49%),,←,
