North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Leigh",2,2,12,14,,2.0,,4.0,,,,1.0,,,,6.0,8.0,1.0,2.0,,,,77.0
4 ↑,"Anthony, Liam",5,2,4,9,,,,1.0,2.0,2.0,,1.0,,1.0,,2.0,7.0,,,,,,28.0
18,"Atley, Shaun",8,4,13,21,,,,3.0,3.0,4.0,,1.0,1.0,,,4.0,18.0,,,1.0,8.0,1.0,88.0
3,"Bastinac, Ryan",11,3,4,15,1,,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,5.0,9.0,,,,,,83.0
35,"Black, Aaron",5,3,4,9,,,,3.0,,2.0,,,1.0,,,3.0,6.0,,,,,,92.0
10,"Cunnington, Ben",15,3,9,24,,1.0,,7.0,3.0,4.0,4.0,4.0,,1.0,,9.0,15.0,,,2.0,,,74.0
15,"Dal Santo, Nick",9,2,18,27,,,2.0,2.0,5.0,3.0,3.0,,1.0,,,10.0,15.0,,,3.0,1.0,1.0,89.0
11,"Firrito, Michael",14,6,6,20,,,,,5.0,4.0,,2.0,,,,6.0,14.0,1.0,,10.0,2.0,,96.0
43,"Gibson, Sam",10,4,15,25,,,,2.0,3.0,3.0,3.0,4.0,1.0,1.0,,7.0,17.0,,,2.0,,1.0,88.0
22,"Goldstein, Todd",,2,10,10,,,38.0,6.0,1.0,,4.0,1.0,,1.0,,7.0,4.0,1.0,,2.0,,,93.0
24,"Greenwood, Levi",18,6,14,32,1,1.0,,2.0,2.0,4.0,2.0,5.0,,2.0,,9.0,24.0,1.0,1.0,,4.0,,84.0
6,"Hansen, Lachlan",9,6,7,16,1,,,2.0,2.0,1.0,,3.0,3.0,2.0,,8.0,9.0,1.0,,6.0,,,95.0
29,"Harvey, Brent",18,4,13,31,2,3.0,,4.0,1.0,6.0,2.0,,3.0,,3.0,8.0,22.0,,1.0,2.0,4.0,,91.0
21,"McDonald, Luke",11,3,11,22,,,,2.0,2.0,3.0,,3.0,,,,2.0,20.0,,,5.0,,1.0,86.0
41,"Mullett, Aaron",7,1,7,14,,,,2.0,3.0,2.0,1.0,1.0,,1.0,,4.0,10.0,1.0,,5.0,,,82.0
28,"Nahas, Robin",6,3,2,8,,1.0,,2.0,,1.0,2.0,1.0,2.0,,,3.0,5.0,,1.0,1.0,,1.0,73.0
20,"Petrie, Drew",4,3,2,6,1,1.0,6.0,3.0,,1.0,1.0,1.0,,1.0,,4.0,4.0,1.0,2.0,,,,92.0
9,"Swallow, Andrew",15,2,11,26,,,,2.0,1.0,5.0,9.0,4.0,3.0,2.0,,14.0,10.0,,,2.0,,,74.0
25 ↓,"Tarrant, Robbie",1,1,2,3,,,,1.0,,1.0,,1.0,,1.0,,2.0,1.0,,,,,,54.0
12,"Thomas, Lindsay",9,6,1,10,4,1.0,,1.0,,,1.0,1.0,1.0,1.0,,4.0,6.0,1.0,3.0,2.0,,,90.0
16,"Thompson, Scott",11,8,5,16,,,,1.0,5.0,1.0,,1.0,2.0,,,6.0,10.0,1.0,,8.0,,,98.0
7,"Ziebell, Jack",5,3,8,13,,,,4.0,1.0,1.0,4.0,3.0,1.0,2.0,,7.0,7.0,,,3.0,,,73.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,77,178,371,10,13.0,46.0,56.0,41.0,50.0,37.0,39.0,20.0,17.0,3.0,130.0,241.0,9.0,10.0,54.0,19.0,5.0,
Opposition,Opposition,217,101,146,363,16,13.0,36.0,50.0,36.0,59.0,38.0,52.0,17.0,20.0,3.0,145.0,208.0,20.0,9.0,50.0,13.0,11.0,
