Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",28y 114d,217 (119-0-98 54.84%),201 (0.93),←,
29,"Bramble, Lachlan",25y 333d,31 (9-2-20 32.26%),3 (0.10),1 (0-0-1 0.00%),1 (1.00)
17,"Coffield, Nick",24y 146d,53 (22-1-30 42.45%),2 (0.04),1 (0-0-1 0.00%),
31,"Dale, Bailey",27y 239d,132 (71-0-61 53.79%),78 (0.59),←,
35,"Daniel, Caleb",27y 254d,177 (96-0-81 54.24%),47 (0.27),←,
44,"English, Tim",26y 220d,109 (59-0-50 54.13%),63 (0.58),←,
12,"Gallagher, Harvey",20y 173d,1 (0-0-1 0.00%),1 (1.00),←,
22,"Harmes, James",28y 164d,153 (82-0-71 53.59%),78 (0.51),1 (0-0-1 0.00%),
39,"Johannisen, Jason",31y 130d,188 (98-0-90 52.13%),75 (0.40),←,
19,"Jones, Liam",33y 22d,180 (67-0-113 37.22%),84 (0.47),85 (37-0-48 43.53%),68 (0.80)
24,"Khamis, Buku",23y 359d,11 (7-0-4 63.64%),6 (0.55),←,
21,"Liberatore, Tom",31y 306d,217 (106-0-111 48.85%),81 (0.37),←,
7,"Lobb, Rory",31y 37d,161 (87-2-72 54.66%),168 (1.04),21 (11-0-10 52.38%),25 (1.19)
30,"McNeil, Lachlan",23y 37d,43 (28-0-15 65.12%),19 (0.44),←,
33,"Naughton, Aaron",24y 108d,124 (68-0-56 54.84%),192 (1.55),←,
20,"Richards, Ed",24y 258d,105 (54-0-51 51.43%),25 (0.24),←,
9,"Sanders, Ryley",19y 56d,1 (0-0-1 0.00%),,←,
1,"Treloar, Adam",31y 8d,232 (104-1-127 45.04%),138 (0.59),59 (34-0-25 57.63%),41 (0.69)
2,"Ugle-Hagan, Jamarra",21y 348d,46 (23-0-23 50.00%),62 (1.35),←,
23,"Vandermeer, Laitham",25y 43d,45 (23-0-22 51.11%),21 (0.47),←,
3,"Weightman, Cody",23y 62d,60 (32-0-28 53.33%),100 (1.67),←,
14,"West, Rhylee",23y 249d,38 (21-0-17 55.26%),22 (0.58),←,
34,"Williams, Bailey",26y 159d,128 (68-0-60 53.13%),29 (0.23),←,
Totals,Totals,26y 87d,2452 (1244-6-1202 50.73%),1495 (0.61),,
C,"Beveridge, Luke",53y 207d,207 (116-0-91 56.04%),,←,
