Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Ah Chee, Callum",11,9,4,15,,3.0,,1.0,1.0,4.0,,2.0,,,,5.0,10.0,2.0,3.0,1.0,,1.0,81.0
31,"Andrews, Harris",6,5,4,10,,,,,2.0,,,,,,,4.0,5.0,2.0,,6.0,,,90.0
43,"Answerth, Noah",8,5,5,13,,,,3.0,,2.0,,3.0,,1.0,,6.0,7.0,2.0,,5.0,,,87.0
10,"Ashcroft, Levi",8,3,3,11,,,,,,,2.0,,,,,3.0,10.0,,,,1.0,,72.0
8,"Ashcroft, Will",8,2,14,22,,2.0,,,,3.0,4.0,,1.0,,,9.0,13.0,,1.0,,3.0,,71.0
33,"Bailey, Zac",7,2,6,13,1,2.0,,3.0,,2.0,1.0,1.0,4.0,1.0,,6.0,8.0,,1.0,1.0,,,79.0
7,"Berry, Jarrod",12,5,8,20,,2.0,,1.0,1.0,3.0,2.0,2.0,3.0,,,6.0,15.0,,1.0,,,1.0,79.0
23,"Cameron, Charlie",2,1,3,5,,1.0,,,1.0,1.0,,,1.0,,,1.0,4.0,,,,,,79.0
14,"Day, Sam",7,6,5,12,1,,8.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,,6.0,6.0,1.0,,1.0,,,77.0
5,"Dunkley, Josh",8,6,11,19,1,,,2.0,1.0,3.0,1.0,4.0,,1.0,,9.0,11.0,1.0,1.0,3.0,,,83.0
3,"Fletcher, Jaspa",10,6,6,16,1,,,,3.0,3.0,2.0,1.0,,,,3.0,12.0,,,1.0,,,78.0
32,"Fort, Darcy",7,6,5,12,,,34.0,2.0,1.0,3.0,3.0,2.0,1.0,,,3.0,8.0,,,4.0,,2.0,82.0
30,"Hipwood, Eric",11,7,2,13,,,,1.0,2.0,2.0,,2.0,2.0,1.0,,3.0,10.0,,,4.0,,,82.0
35,"Lester, Ryan",7,5,5,12,,,,,2.0,,,,,,,4.0,7.0,,,3.0,,,97.0
1 ↑,"Lohmann, Kai",5,2,1,6,,,,1.0,,1.0,,2.0,,1.0,,2.0,4.0,,,,,,62.0
6,"McCluggage, Hugh",17,6,8,25,1,2.0,,1.0,4.0,6.0,3.0,2.0,,2.0,,7.0,20.0,,,2.0,,1.0,89.0
13,"Morris, Logan",9,7,6,15,5,1.0,,,,2.0,,3.0,2.0,,,9.0,6.0,2.0,5.0,,,,82.0
9,"Neale, Lachie",15,2,10,25,1,,,2.0,,7.0,10.0,3.0,1.0,,,13.0,12.0,,,,1.0,1.0,84.0
40 ↓,"Payne, Jack",1,1,,1,,,,,1.0,,1.0,,,,,1.0,1.0,,,2.0,,,27.0
16,"Rayner, Cam",14,8,6,20,1,1.0,,2.0,1.0,4.0,2.0,3.0,,1.0,,6.0,14.0,1.0,2.0,1.0,1.0,2.0,76.0
37,"Starcevich, Brandon",6,2,4,10,1,,,2.0,4.0,,,2.0,,,,3.0,7.0,,,2.0,,,69.0
44,"Wilmot, Darcy",12,6,6,18,,,,,3.0,5.0,1.0,1.0,,1.0,,2.0,16.0,,,2.0,3.0,1.0,87.0
15,"Zorko, Dayne",21,8,5,26,,,,4.0,7.0,,1.0,1.0,1.0,,,7.0,14.0,,1.0,1.0,1.0,,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,110,127,339,13,18.0,42.0,28.0,35.0,55.0,35.0,36.0,18.0,11.0,,118.0,220.0,11.0,15.0,39.0,10.0,9.0,
Opposition,Opposition,214,96,147,361,17,5.0,28.0,42.0,41.0,53.0,29.0,52.0,11.0,18.0,6.0,111.0,228.0,11.0,18.0,37.0,9.0,15.0,
