Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
26,"Bice, Riley",24y 290d,14 (7-0-7 50.00%),1 (0.07),←,
22,"Blakey, Nick",25y 136d,145 (80-1-64 55.52%),47 (0.32),←,
39,"Buller, Jack",24y 58d,4 (2-0-2 50.00%),3 (0.75),←,
16,"Campbell, Braeden",23y 159d,88 (52-1-35 59.66%),27 (0.31),←,
7,"Cunningham, Harry",31y 219d,213 (130-1-82 61.27%),52 (0.24),←,
10,"Francis, Aaron",27y 337d,83 (39-2-42 48.19%),18 (0.22),29 (15-1-13 53.45%),6 (0.21)
4,"Grundy, Brodie",31y 89d,237 (126-2-109 53.59%),77 (0.32),43 (27-0-16 62.79%),7 (0.16)
21,"Gulden, Errol",22y 360d,97 (64-1-32 66.49%),71 (0.73),←,
29,"Hamling, Joel",32y 95d,103 (48-0-55 46.60%),3 (0.03),12 (6-0-6 50.00%),3 (0.25)
9,"Hayward, Will",26y 260d,180 (101-1-78 56.39%),224 (1.24),←,
5,"Heeney, Isaac",29y 69d,218 (136-1-81 62.61%),284 (1.30),←,
17,"Jordon, James",24y 205d,108 (75-1-32 69.91%),36 (0.33),43 (27-0-16 62.79%),19 (0.44)
44,"Lloyd, Jake",31y 296d,265 (161-1-103 60.94%),49 (0.18),←,
30,"McCartin, Tom",25y 195d,148 (85-0-63 57.43%),30 (0.20),←,
27,"McInerney, Justin",24y 329d,105 (63-1-41 60.48%),41 (0.39),←,
2,"McLean, Hayden",26y 174d,93 (53-1-39 57.53%),95 (1.02),←,
43,"Melican, Lewis",28y 251d,95 (53-1-41 56.32%),2 (0.02),←,
14,"Mills, Callum",28y 102d,168 (97-1-70 58.04%),29 (0.17),←,
34,"Roberts, Matt",21y 347d,46 (29-0-17 63.04%),4 (0.09),←,
8,"Rowbottom, James",24y 297d,134 (76-1-57 57.09%),40 (0.30),←,
12,"Sheldrick, Angus",21y 248d,23 (12-1-10 54.35%),8 (0.35),←,
1,"Warner, Chad",24y 55d,102 (62-0-40 60.78%),94 (0.92),←,
15,"Wicks, Sam",25y 302d,81 (51-0-30 62.96%),44 (0.54),←,
Totals,Totals,26y 164d,2750 (1602-18-1130 58.25%),1279 (0.47),,
C,"Cox, Dean",43y 346d,17 (8-0-9 47.06%),,←,
