Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",21y 206d,43 (17-1-25 40.70%),8 (0.19),←,
42,"Allan, Marcus",21y 17d,5 (2-0-3 40.00%),1 (0.20),←,
46,"Begley, Colm",20y 282d,12 (4-1-7 37.50%),5 (0.42),←,
20,"Black, Simon",28y 67d,202 (125-2-75 62.38%),129 (0.64),←,
17,"Brennan, Jared",22y 316d,48 (24-1-23 51.04%),26 (0.54),←,
16,"Brown, Jonathan",25y 223d,128 (87-1-40 68.36%),215 (1.68),←,
19,"Charman, Jamie",24y 328d,96 (59-2-35 62.50%),38 (0.40),←,
1,"Clark, Mitch",19y 233d,9 (2-1-6 27.78%),9 (1.00),←,
30,"Copeland, Robert",26y 14d,120 (73-1-46 61.25%),20 (0.17),←,
39,"Drummond, Josh",24y 51d,25 (10-1-14 42.00%),13 (0.52),←,
14,"Hadley, Richard",24y 72d,36 (22-1-13 62.50%),8 (0.22),←,
33,"Hooper, Rhan",19y 151d,13 (3-1-9 26.92%),9 (0.69),←,
44,"Lappin, Nigel",30y 353d,264 (155-5-104 59.66%),174 (0.66),203 (123-4-76 61.58%),134 (0.66)
26,"Macdonald, Joel",22y 242d,33 (18-0-15 54.55%),4 (0.12),←,
21,"Merrett, Daniel",22y 179d,35 (13-1-21 38.57%),16 (0.46),←,
8,"Notting, Tim",28y 231d,167 (101-2-64 61.08%),121 (0.72),←,
24,"Patfull, Joel",22y 184d,26 (9-1-16 36.54%),14 (0.54),←,
35,"Rischitelli, Michael",21y 152d,33 (13-1-19 40.91%),15 (0.45),←,
13,"Schmidt, Chris",18y 81d,2 (0-1-1 25.00%),,←,
28,"Selwood, Troy",23y 39d,37 (14-1-22 39.19%),7 (0.19),←,
11,"Sherman, Justin",20y 134d,51 (20-1-30 40.20%),36 (0.71),←,
32,"Stiller, Cheynee",21y 37d,24 (7-1-16 31.25%),8 (0.33),←,
Totals,Totals,23y 64d,1409 (778-27-604 55.22%),876 (0.62),,
C,"Matthews, Leigh",55y 100d,428 (252-7-169 59.70%),,204 (127-2-75 62.75%),
