Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
15,"Abraham, Winston",21y 289d,22 (8-0-14 36.36%),35 (1.59),←,
7,"Allan, Ben",27y 273d,128 (73-0-55 57.03%),89 (0.70),30 (11-0-19 36.67%),17 (0.57)
18,"Brown, Michael",19y 298d,3 (0-0-3 0.00%),3 (1.00),←,
24,"Burton, Matthew",26y 56d,26 (9-0-17 34.62%),10 (0.38),←,
42,"Callaghan, Craig",20y 127d,20 (3-0-17 15.00%),11 (0.55),←,
13,"Chisholm, Scott",23y 47d,30 (11-0-19 36.67%),14 (0.47),←,
31,"Clement, James",19y 314d,5 (0-0-5 0.00%),,←,
30,"Delaney, Tony",20y 200d,30 (11-1-18 38.33%),18 (0.60),15 (6-0-9 40.00%),9 (0.60)
19,"Dhurrkay, Gary",22y 132d,21 (8-0-13 38.10%),30 (1.43),←,
32,"Harding, Greg",19y 301d,12 (3-0-9 25.00%),,←,
14,"Hunter, Kingsley",21y 48d,13 (3-0-10 23.08%),21 (1.62),←,
38,"Jones, Anthony",21y 208d,26 (9-0-17 34.62%),,←,
11,"Kickett, Dale",28y 71d,80 (35-0-45 43.75%),44 (0.55),34 (12-0-22 35.29%),4 (0.12)
9,"Mann, Peter",25y 311d,74 (29-0-45 39.19%),61 (0.82),35 (11-0-24 31.43%),49 (1.40)
8,"McManus, Shaun",20y 156d,31 (9-0-22 29.03%),23 (0.74),←,
45,"Mitchell, Gavin",23y 199d,14 (4-0-10 28.57%),8 (0.57),←,
10,"OReilly, Stephen",23y 248d,71 (31-0-40 43.66%),9 (0.13),35 (10-0-25 28.57%),4 (0.11)
23,"Parker, Shane",23y 147d,16 (5-0-11 31.25%),,←,
40,"Toia, Luke",18y 234d,6 (1-0-5 16.67%),3 (0.50),←,
2,"Watters, Scott",27y 171d,106 (42-2-62 40.57%),30 (0.28),23 (7-0-16 30.43%),6 (0.26)
34,"White, Jeff",19y 146d,12 (4-0-8 33.33%),6 (0.50),←,
Totals,Totals,22y 224d,746 (298-3-445 39.95%),415 (0.56),,
C,"Neesham, Gerard",41y 216d,37 (12-0-25 32.43%),,←,
